x y z ShearFailure TensileFailure FailureType AmountRemoved cohesion friction tension strength_stress diff_stress model group
2175.67 1075 347.431 3 0 1 6 1.06415e+06 44.6589 92706.4 1.09746 6.64554e+06 1.06415e+06 ZonesAtSurface
2225.62 1074.99 247.527 6 0 1 6 1.02984e+06 15.4289 144358 1.02994 3.36104e+06 1.02984e+06 ZonesAtSurface
2275.52 1074.99 147.592 6 0 1 6 1.04465e+06 32.0161 77855.7 1.07188 7.31905e+06 1.04465e+06 ZonesAtSurface
2325.4 1074.99 47.6156 6 0 1 6 1.00767e+06 21.6632 141674 1.10265 6.99116e+06 1.00767e+06 ZonesAtSurface
2375.33 1074.99 -2.38331 17 0 1 5 1.46909e+06 23.2822 101331 1.38722 8.28512e+06 1.46909e+06 ZonesAtSurface
2425.3 1074.99 -2.37178 25 0 1 3 1.43666e+06 40.9693 50704.3 2.27042 7.53243e+06 1.43666e+06 ZonesAtSurface
2475.23 1074.99 -2.32891 50 0 1 1 674106 18.7551 141853 1.77099 2.66328e+06 674106 ZonesAtSurface
2525.05 1074.99 -32.3375 36 0 1 1 1.25054e+06 22.4508 84479.8 1.06887 9.10702e+06 1.25054e+06 ZonesAtSurface
2574.97 1074.99 -42.3548 3 0 1 2 1.18391e+06 26.0972 93279.4 1.01963 1.10056e+07 1.18391e+06 ZonesAtSurface
2624.83 1074.99 -2.3235 10 0 1 2 658034 32.3852 125094 1.09871 1.03038e+07 658034 ZonesAtSurface
2674.71 1074.99 37.6937 8 0 1 2 1.24854e+06 23.3647 66305.3 1.03077 6.65505e+06 1.24854e+06 ZonesAtSurface
2724.52 1074.99 127.692 1 0 1 1 1.25145e+06 35.3178 64129.9 1.27342 4.35348e+06 1.25145e+06 ZonesAtSurface
2774.44 1074.99 217.666 0 0 0 0 1.39337e+06 24.9824 128623 1.76667 2.64032e+06 1.39337e+06 ZonesAtSurface
2824.43 1074.98 257.647 0 0 0 0 503911 37.6038 103909 2.34685 1.37666e+06 503911 ZonesAtSurface
2874.43 1074.98 297.625 0 0 0 0 1.49706e+06 34.9381 89246.7 3.51022 1.87759e+06 1.49706e+06 ZonesAtSurface
2924.44 1074.98 337.598 0 0 0 0 713884 43.3054 70033.8 2.40769 1.78543e+06 713884 ZonesAtSurface
2974.45 1074.98 377.567 3 0 0 0 534017 43.3209 128693 2.0353 2.04375e+06 534017 ZonesAtSurface
3024.45 1074.98 417.533 0 0 0 0 1.42902e+06 34.2622 103689 2.70641 2.3182e+06 1.42902e+06 ZonesAtSurface
3074.46 1074.98 457.498 0 0 0 0 1.05203e+06 24.4998 148750 1.82441 1.96965e+06 1.05203e+06 ZonesAtSurface
3124.48 1074.98 497.464 0 0 0 0 1.42601e+06 17.1902 125563 1.75052 2.35922e+06 1.42601e+06 ZonesAtSurface
3174.5 1074.98 537.429 0 5 0 0 1.31804e+06 28.5413 107818 2.34168 2.14812e+06 1.31804e+06 ZonesAtSurface
3224.52 1074.98 577.392 0 5 0 0 1.44625e+06 41.1502 55767.5 3.20883 2.45431e+06 1.44625e+06 ZonesAtSurface
3274.53 1074.99 567.352 7 0 2 1 1.18874e+06 22.4464 139792 1.2205 3.27834e+06 1.18874e+06 ZonesAtSurface
3324.57 1074.99 607.305 0 0 2 1 1.49048e+06 26.0841 79308.6 1.80207 3.06563e+06 1.49048e+06 ZonesAtSurface
3374.62 1074.99 647.257 0 7 2 1 1.27616e+06 31.7323 100958 2.06545 2.48253e+06 1.27616e+06 ZonesAtSurface
3424.68 1074.99 687.202 0 9 1 1 1.18292e+06 44.0697 107134 2.36919 3.14573e+06 1.18292e+06 ZonesAtSurface
3474.75 1074.99 727.143 0 4 2 1 1.30565e+06 15.008 111259 1.85751 2.01656e+06 1.30565e+06 ZonesAtSurface
3524.82 1074.99 767.085 0 0 2 1 1.4976e+06 42.9486 130307 6.09381 1.18796e+06 1.4976e+06 ZonesAtSurface
3574.84 1075 757.021 0 10 1 2 1.47667e+06 27.2998 102631 1.79141 2.87404e+06 1.47667e+06 ZonesAtSurface
3624.83 1075 696.973 6 0 1 4 543203 30.4868 50308.9 1.01185 3.30509e+06 543203 ZonesAtSurface
3674.9 1075 736.901 3 0 1 4 1.4465e+06 31.9001 125942 1.04406 5.36412e+06 1.4465e+06 ZonesAtSurface
3724.98 1075 826.827 4 0 1 3 839845 32.1402 71024.7 1.21886 3.11023e+06 839845 ZonesAtSurface
3775.01 1074.99 926.819 4 8 2 1 707688 22.9802 117865 3.04386 748321 707688 ZonesAtSurface
3825.03 1074.99 886.849 0 7 2 1 1.37054e+06 44.367 118029 4.75379 1.79821e+06 1.37054e+06 ZonesAtSurface
3875.08 1074.99 846.902 13 0 2 1 519607 20.2391 89164.5 2.7835 958922 519607 ZonesAtSurface
3925.08 1074.99 856.961 0 9 0 0 636593 37.1472 91060.5 5.96858 617789 636593 ZonesAtSurface
3975.15 1074.99 817.022 0 0 0 0 1.35995e+06 28.6299 130749 3.20327 1.516e+06 1.35995e+06 ZonesAtSurface
4025.23 1074.99 777.083 0 0 0 0 1.18111e+06 34.6012 65206.1 2.95592 1.75446e+06 1.18111e+06 ZonesAtSurface
4075.31 1074.99 737.14 0 0 0 0 1.33521e+06 33.6367 65002.3 2.72638 2.23853e+06 1.33521e+06 ZonesAtSurface
4125.42 1074.99 647.203 0 0 1 1 1.39722e+06 28.2799 80898.1 2.06252 3.00149e+06 1.39722e+06 ZonesAtSurface
4175.44 1074.99 657.252 4 1 0 0 1.03643e+06 20.7288 107614 1.53434 2.1269e+06 1.03643e+06 ZonesAtSurface
4225.5 1074.99 617.296 0 7 0 0 675348 41.4291 86029.9 1.9068 2.19868e+06 675348 ZonesAtSurface
4275.54 1074.99 577.337 0 0 0 0 1.31882e+06 26.8619 53973.1 2.03847 2.30521e+06 1.31882e+06 ZonesAtSurface
4325.58 1074.99 537.374 0 0 0 0 1.39024e+06 43.0146 95491.4 3.33515 2.47042e+06 1.39024e+06 ZonesAtSurface
4375.61 1074.99 447.416 0 0 1 1 1.10614e+06 44.4191 133622 2.56913 3.45808e+06 1.10614e+06 ZonesAtSurface
4425.61 1074.99 457.448 9 0 0 0 1.05511e+06 19.9435 87057.3 1.3694 2.57512e+06 1.05511e+06 ZonesAtSurface
4475.62 1074.99 417.479 0 7 0 0 1.22254e+06 27.8029 122882 1.89761 2.15994e+06 1.22254e+06 ZonesAtSurface
4525.62 1074.99 377.511 0 0 0 0 1.35436e+06 44.9787 60073.2 3.14083 2.55751e+06 1.35436e+06 ZonesAtSurface
4575.63 1074.98 337.541 0 6 0 0 1.26904e+06 34.8844 95629.8 2.18839 2.26853e+06 1.26904e+06 ZonesAtSurface
4625.63 1074.98 297.566 0 0 0 0 1.33296e+06 43.848 149058 3.7533 2.05952e+06 1.33296e+06 ZonesAtSurface
4675.61 1074.98 207.594 0 0 2 1 1.34338e+06 37.2665 57955.7 1.54373 4.54225e+06 1.34338e+06 ZonesAtSurface
4725.59 1074.98 167.612 6 0 2 1 1.33832e+06 25.4974 56106.3 1.28398 4.18432e+06 1.33832e+06 ZonesAtSurface
4775.45 1074.99 77.6295 6 0 1 2 1.19883e+06 25.1833 122724 1.02825 6.60642e+06 1.19883e+06 ZonesAtSurface
4825.34 1074.99 37.6331 2 0 1 2 653819 35.7093 116032 1.0446 1.0551e+07 653819 ZonesAtSurface
4875.4 1074.98 97.7239 6 1 0 0 1.27511e+06 22.4266 101847 2.00182 2.05972e+06 1.27511e+06 ZonesAtSurface
4925.23 1074.98 57.7228 0 0 0 0 1.37786e+06 32.2843 130720 1.2795 6.67134e+06 1.37786e+06 ZonesAtSurface
74.9535 1124.99 -13.8109 39 0 1 1 667221 39.878 81000.9 1.33667 4.31377e+06 667221 ZonesAtSurface
124.832 1124.99 -38.8409 32 0 1 2 982180 41.5361 94433.8 1.07059 9.19835e+06 982180 ZonesAtSurface
174.765 1124.99 -13.8019 44 19 1 2 1.31435e+06 39.3697 82501.6 1.1803 4.88452e+06 1.31435e+06 ZonesAtSurface
224.679 1124.99 -38.8523 25 0 1 3 1.02321e+06 40.3206 98871.6 1.05015 1.00566e+07 1.02321e+06 ZonesAtSurface
274.61 1124.99 -13.8369 24 2 1 3 1.13504e+06 28.6346 93337.4 1.19698 3.26959e+06 1.13504e+06 ZonesAtSurface
324.575 1124.99 -38.881 8 0 1 4 575053 38.6199 133546 1.12033 1.1844e+07 575053 ZonesAtSurface
374.515 1124.99 -13.8882 9 0 1 4 770823 30.3067 145902 1.06419 8.24813e+06 770823 ZonesAtSurface
424.354 1124.99 161.101 0 9 2 1 915821 39.0018 73598.5 5.09122 871458 915821 ZonesAtSurface
474.346 1124.98 236.098 0 0 0 0 938657 34.2544 149308 3.90113 908321 938657 ZonesAtSurface
524.345 1124.98 261.088 0 0 0 0 851624 21.0241 77380.6 1.97159 1.50567e+06 851624 ZonesAtSurface
574.343 1124.98 286.073 0 0 0 0 1.45905e+06 16.1645 133958 2.53859 1.67462e+06 1.45905e+06 ZonesAtSurface
624.341 1124.98 311.056 0 0 0 0 851824 28.3782 77903.2 2.74251 1.38101e+06 851824 ZonesAtSurface
674.342 1124.98 336.038 0 0 0 0 1.13809e+06 22.5136 149398 3.41515 1.18315e+06 1.13809e+06 ZonesAtSurface
724.345 1124.98 361.02 0 0 0 0 1.08832e+06 27.0875 101971 4.30041 1.03798e+06 1.08832e+06 ZonesAtSurface
774.349 1124.98 386 0 0 0 0 769934 32.4975 82066.2 3.70875 1.0464e+06 769934 ZonesAtSurface
824.354 1124.98 410.979 0 0 0 0 539678 33.2118 84775.9 2.61916 1.10558e+06 539678 ZonesAtSurface
874.361 1124.98 435.957 0 0 0 0 646858 30.0956 53656 2.36973 1.23037e+06 646858 ZonesAtSurface
924.37 1124.98 460.935 0 0 0 0 568870 44.3775 104271 3.5093 1.20157e+06 568870 ZonesAtSurface
974.383 1124.98 485.913 0 0 0 0 874655 27.9425 52568.2 2.85106 1.27562e+06 874655 ZonesAtSurface
1024.4 1124.98 510.889 0 0 0 0 1.12666e+06 21.6339 74997.2 2.99227 1.28365e+06 1.12666e+06 ZonesAtSurface
1074.43 1124.98 535.864 0 0 0 0 1.43903e+06 37.3512 89287.9 5.95617 1.20988e+06 1.43903e+06 ZonesAtSurface
1124.46 1124.98 560.839 0 0 0 0 1.4539e+06 38.6667 79172.6 6.75488 1.06518e+06 1.4539e+06 ZonesAtSurface
1174.49 1124.98 585.811 0 0 0 0 1.056e+06 26.886 109159 3.47784 1.16058e+06 1.056e+06 ZonesAtSurface
1224.53 1124.98 610.778 0 0 0 0 1.32217e+06 29.4141 89437.5 4.62682 1.11387e+06 1.32217e+06 ZonesAtSurface
1274.56 1124.98 635.744 0 0 0 0 1.13508e+06 30.0662 109124 5.82285 819188 1.13508e+06 ZonesAtSurface
1324.61 1124.98 660.711 0 3 0 0 1.31625e+06 17.9024 55071.3 4.94869 793505 1.31625e+06 ZonesAtSurface
1374.67 1124.98 685.677 0 7 0 0 1.39961e+06 32.1295 91433.5 7.58107 745473 1.39961e+06 ZonesAtSurface
1424.72 1124.98 710.64 0 0 0 0 1.18372e+06 36.7316 107864 10 536124 1.18372e+06 ZonesAtSurface
1474.77 1124.98 735.606 0 0 0 0 1.41239e+06 19.5235 103820 10 359639 1.41239e+06 ZonesAtSurface
1524.82 1124.98 760.575 0 0 0 0 564698 43.7666 95959.3 3.59328 931459 564698 ZonesAtSurface
1574.83 1124.99 735.552 0 1 2 1 880405 37.6219 110063 1.8677 2.1251e+06 880405 ZonesAtSurface
1624.85 1124.99 710.534 0 9 2 2 1.0092e+06 41.6991 52781.5 1.43959 3.00657e+06 1.0092e+06 ZonesAtSurface
1674.85 1125 635.549 0 0 2 4 1.33416e+06 25.3921 134688 1.12802 4.03082e+06 1.33416e+06 ZonesAtSurface
1724.89 1125 610.55 0 0 1 5 1.19677e+06 35.4409 51023.1 1.17327 4.61466e+06 1.19677e+06 ZonesAtSurface
1774.95 1125 635.508 3 0 1 5 942895 20.765 144880 1.39142 2.52536e+06 942895 ZonesAtSurface
1825.03 1125 660.453 6 0 2 5 1.3502e+06 17.8721 126805 1.08658 3.56383e+06 1.3502e+06 ZonesAtSurface
1875.09 1125 735.346 6 8 2 4 1.12812e+06 24.1298 75269.9 1.35879 2.86308e+06 1.12812e+06 ZonesAtSurface
1925.18 1125 710.35 6 6 2 5 928060 25.1208 122565 1.0007 2.77116e+06 928060 ZonesAtSurface
1975.19 1125 785.346 6 7 2 4 579674 32.3721 107862 1.15634 1.76807e+06 579674 ZonesAtSurface
2025.32 1125 747.937 0 6 2 4 1.31597e+06 32.0649 93197.7 1.31419 3.61985e+06 1.31597e+06 ZonesAtSurface
2075.58 1125 548.156 0 0 1 6 1.23081e+06 22.206 128891 1.01157 3.88789e+06 1.23081e+06 ZonesAtSurface
2125.66 1125 448.306 6 0 1 6 1.47732e+06 27.1879 61628.4 1.01093 5.45042e+06 1.47732e+06 ZonesAtSurface
2175.67 1125 348.43 6 0 1 6 1.44285e+06 39.3178 99772.1 1.06849 6.96635e+06 1.44285e+06 ZonesAtSurface
2225.62 1125 248.525 6 0 1 6 774588 28.8173 144102 1.04585 4.21348e+06 774588 ZonesAtSurface
2275.52 1124.99 148.591 0 0 1 6 748481 38.2999 72216.8 1.11159 6.72679e+06 748481 ZonesAtSurface
2325.4 1124.99 48.6165 0 0 1 6 1.31026e+06 42.4577 115722 2.21112 8.60539e+06 1.31026e+06 ZonesAtSurface
2375.33 1124.99 -1.38327 13 0 1 5 1.22023e+06 28.9246 113200 1.62879 8.47655e+06 1.22023e+06 ZonesAtSurface
2425.3 1124.99 -1.37046 39 0 1 3 1.14071e+06 29.3638 121334 1.95574 4.86803e+06 1.14071e+06 ZonesAtSurface
2475.23 1125 -1.32729 51 0 1 1 840737 42.5842 69409.5 2.25719 5.86746e+06 840737 ZonesAtSurface
2525.06 1125 -31.3229 37 0 1 1 868549 35.0882 51890.7 1.14625 1.01049e+07 868549 ZonesAtSurface
2574.96 1124.99 -41.3512 24 0 1 2 1.22636e+06 33.3552 135132 1.04273 1.37422e+07 1.22636e+06 ZonesAtSurface
2624.82 1124.99 -1.31966 22 0 1 2 502222 44.4673 52109.1 1.03655 9.904e+06 502222 ZonesAtSurface
2674.79 1124.99 -11.3342 5 0 1 3 965770 37.5695 133012 1.14055 1.30104e+07 965770 ZonesAtSurface
2724.46 1124.99 178.688 3 10 0 0 771143 15.5778 66216.1 2.0238 1.0454e+06 771143 ZonesAtSurface
2774.47 1124.99 168.669 0 0 2 1 1.10421e+06 38.8765 127873 1.51372 3.95542e+06 1.10421e+06 ZonesAtSurface
2824.43 1124.98 258.649 0 0 0 0 1.10356e+06 27.8454 84198.6 2.2698 1.89386e+06 1.10356e+06 ZonesAtSurface
2874.43 1124.98 298.627 0 0 0 0 768331 44.7139 131133 2.51285 1.95412e+06 768331 ZonesAtSurface
2924.44 1124.98 338.599 0 0 0 0 1.26144e+06 39.6031 71267.3 3.2831 1.9116e+06 1.26144e+06 ZonesAtSurface
2974.44 1124.98 378.568 4 0 0 0 533908 35.8007 81318.2 1.35633 2.07782e+06 533908 ZonesAtSurface
3024.45 1124.98 418.535 0 1 0 0 666677 36.8679 94896.4 1.43998 1.94315e+06 666677 ZonesAtSurface
3074.47 1124.98 458.501 0 0 0 0 829592 25.7674 144218 1.65242 1.97723e+06 829592 ZonesAtSurface
3124.47 1124.99 448.471 0 0 1 1 563235 37.02 79823.2 1.23291 3.02553e+06 563235 ZonesAtSurface
3174.5 1124.99 538.433 0 0 0 0 1.23509e+06 22.4475 148000 2.44205 1.70195e+06 1.23509e+06 ZonesAtSurface
3224.5 1124.99 528.399 0 0 1 1 761403 34.3038 142065 1.3752 3.12368e+06 761403 ZonesAtSurface
3274.53 1124.99 568.354 8 0 2 1 738353 20.2748 107004 1.01533 2.81404e+06 738353 ZonesAtSurface
3324.57 1124.99 608.306 5 0 2 1 915838 16.8695 126972 1.06868 2.6722e+06 915838 ZonesAtSurface
3374.62 1124.99 648.258 2 0 2 1 792467 31.0423 106562 1.33489 2.51021e+06 792467 ZonesAtSurface
3424.65 1124.99 638.209 0 0 1 2 1.2765e+06 18.1254 71021.5 1.11404 3.5252e+06 1.2765e+06 ZonesAtSurface
3474.75 1124.99 728.15 0 9 2 1 1.28603e+06 40.2202 50779.9 3.43054 2.02786e+06 1.28603e+06 ZonesAtSurface
3524.82 1125 768.093 0 0 2 1 1.10349e+06 31.0788 130674 2.60712 1.65441e+06 1.10349e+06 ZonesAtSurface
3574.8 1125 708.034 0 0 1 3 1.45945e+06 19.1133 140658 1.27795 3.70744e+06 1.45945e+06 ZonesAtSurface
3624.83 1125 697.982 5 0 1 4 1.3052e+06 36.6018 51268.1 1.17038 5.34339e+06 1.3052e+06 ZonesAtSurface
3674.9 1125 687.96 2 0 1 5 1.38588e+06 32.6758 102104 1.00768 6.76281e+06 1.38588e+06 ZonesAtSurface
3724.98 1125 827.828 2 0 2 3 815643 20.3648 132567 1.09212 2.6912e+06 815643 ZonesAtSurface
3775.01 1124.99 927.821 0 10 2 1 1.04857e+06 39.9253 113340 7.47164 675683 1.04857e+06 ZonesAtSurface
3825.04 1125 887.852 0 7 2 1 1.07295e+06 27.4917 93370.7 2.16303 1.85374e+06 1.07295e+06 ZonesAtSurface
3875.08 1125 847.904 0 7 2 1 1.31905e+06 43.805 76949.2 7.48696 1.38773e+06 1.31905e+06 ZonesAtSurface
3925.08 1124.99 857.963 0 10 0 0 763905 29.416 130340 4.80145 661360 763905 ZonesAtSurface
3975.15 1124.99 818.025 0 0 0 0 1.16803e+06 38.4559 51439 3.32838 1.7821e+06 1.16803e+06 ZonesAtSurface
4025.23 1124.99 778.086 0 0 0 0 1.03652e+06 41.6985 58660.7 3.46215 1.68238e+06 1.03652e+06 ZonesAtSurface
4075.31 1124.99 738.143 0 0 0 0 1.47714e+06 30.8905 67139 3.05885 1.93579e+06 1.47714e+06 ZonesAtSurface
4125.38 1124.99 698.199 0 0 0 0 1.49453e+06 23.6463 63942.1 1.97487 2.61183e+06 1.49453e+06 ZonesAtSurface
4175.45 1124.99 658.249 4 2 0 0 795114 30.3212 70044.7 1.46366 2.14581e+06 795114 ZonesAtSurface
4225.5 1124.99 618.295 0 0 0 0 1.11304e+06 39.1213 85177.6 2.42628 2.40071e+06 1.11304e+06 ZonesAtSurface
4275.54 1124.99 578.337 0 4 0 0 852932 43.0995 104350 2.16158 2.46559e+06 852932 ZonesAtSurface
4325.59 1124.99 488.381 0 0 2 1 1.17254e+06 19.4148 147035 1.30836 3.22068e+06 1.17254e+06 ZonesAtSurface
4375.6 1124.99 498.414 0 0 0 0 1.38865e+06 40.3637 89519 2.80483 2.76944e+06 1.38865e+06 ZonesAtSurface
4425.62 1124.99 408.454 0 0 1 1 1.36344e+06 15.4666 60290 1.24397 3.27599e+06 1.36344e+06 ZonesAtSurface
4475.62 1124.99 418.483 0 0 0 0 1.31901e+06 44.1277 56133.1 3.47696 2.1395e+06 1.31901e+06 ZonesAtSurface
4525.62 1124.99 378.512 0 0 0 0 1.02083e+06 35.1518 109361 2.16192 2.15777e+06 1.02083e+06 ZonesAtSurface
4575.63 1124.99 338.542 0 0 0 0 1.25833e+06 38.7739 123805 2.54619 2.38599e+06 1.25833e+06 ZonesAtSurface
4625.63 1124.99 298.567 0 4 0 0 1.06828e+06 37.2722 59530.4 2.30948 2.09177e+06 1.06828e+06 ZonesAtSurface
4675.63 1124.99 258.588 2 0 0 0 672234 38.8683 76879.1 1.5111 2.29236e+06 672234 ZonesAtSurface
4725.59 1124.99 168.608 0 0 1 1 1.40309e+06 44.6842 66285.7 1.83793 4.67179e+06 1.40309e+06 ZonesAtSurface
4775.38 1124.99 28.6109 0 0 1 3 1.46678e+06 37.1694 129920 1.87206 1.11662e+07 1.46678e+06 ZonesAtSurface
4825.34 1124.99 38.6414 8 0 1 2 585756 17.5222 107888 1.051 5.1056e+06 585756 ZonesAtSurface
4875.29 1124.98 48.6694 0 0 1 1 1.47246e+06 16.3703 138369 1.34651 4.59339e+06 1.47246e+06 ZonesAtSurface
4925.23 1124.98 58.7296 3 0 0 0 707441 34.2704 98643.1 1.32905 5.63991e+06 707441 ZonesAtSurface
74.9601 1174.99 -12.8053 37 0 1 1 601044 17.9115 61262.5 1.20286 1.80145e+06 601044 ZonesAtSurface
124.838 1174.99 -37.8302 42 0 1 2 917207 38.2715 89788.9 1.12056 7.24059e+06 917207 ZonesAtSurface
174.761 1174.99 -12.7869 45 0 1 2 549533 19.0331 118884 1.18632 1.55612e+06 549533 ZonesAtSurface
224.672 1174.99 -37.8508 34 0 1 3 738739 17.9923 112052 1.02131 4.6654e+06 738739 ZonesAtSurface
274.6 1174.99 -12.8425 26 3 1 3 1.2172e+06 44.2311 108931 1.21391 4.7731e+06 1.2172e+06 ZonesAtSurface
324.575 1174.99 -37.88 12 0 1 4 1.14161e+06 34.5722 132302 1.19122 1.15414e+07 1.14161e+06 ZonesAtSurface
374.517 1174.99 -12.8867 3 0 1 4 1.38138e+06 31.0921 92988 1.23868 8.824e+06 1.38138e+06 ZonesAtSurface
424.381 1174.99 112.109 1 0 2 2 808088 35.8284 58792.9 1.31814 3.82371e+06 808088 ZonesAtSurface
474.344 1174.98 237.1 0 4 0 0 1.25466e+06 29.5827 87399.6 4.31846 1.00349e+06 1.25466e+06 ZonesAtSurface
524.343 1174.98 262.089 0 0 0 0 990218 31.5107 60171.6 2.49829 1.71494e+06 990218 ZonesAtSurface
574.341 1174.98 287.074 0 0 0 0 541236 40.8322 92370.5 2.44656 1.72676e+06 541236 ZonesAtSurface
624.339 1174.98 312.057 0 0 0 0 1.12724e+06 19.8798 73190.7 2.66121 1.42355e+06 1.12724e+06 ZonesAtSurface
674.34 1174.98 337.04 0 0 0 0 887156 33.122 117292 3.68643 1.23494e+06 887156 ZonesAtSurface
724.342 1174.98 362.021 0 0 0 0 760170 44.3714 73169.9 5.87342 1.04979e+06 760170 ZonesAtSurface
774.346 1174.98 387.001 0 0 0 0 1.33636e+06 24.3034 107966 4.39834 1.08242e+06 1.33636e+06 ZonesAtSurface
824.351 1174.98 411.981 0 0 0 0 538684 23.0062 86856.3 1.9187 1.10524e+06 538684 ZonesAtSurface
874.358 1174.98 436.959 0 0 0 0 808180 25.4256 91028.7 2.55831 1.19433e+06 808180 ZonesAtSurface
924.368 1174.98 461.938 0 0 0 0 759445 34.7482 128821 3.22105 1.17471e+06 759445 ZonesAtSurface
974.38 1174.98 486.915 0 0 0 0 774112 43.7247 56994.4 4.53437 1.24097e+06 774112 ZonesAtSurface
1024.4 1174.98 511.891 0 0 0 0 813151 18.9268 88876.3 2.11902 1.27566e+06 813151 ZonesAtSurface
1074.42 1174.98 536.867 0 0 0 0 664331 34.5313 65648.2 3.07257 1.19304e+06 664331 ZonesAtSurface
1124.45 1174.98 561.842 0 0 0 0 1.04843e+06 19.3917 102750 3.17446 1.03504e+06 1.04843e+06 ZonesAtSurface
1174.49 1174.98 586.813 0 0 0 0 501191 22.3194 100828 1.81418 1.10079e+06 501191 ZonesAtSurface
1224.52 1174.99 611.782 0 0 0 0 1.24566e+06 20.1281 66956.1 4.01893 980812 1.24566e+06 ZonesAtSurface
1274.56 1174.99 636.749 0 0 0 0 1.49875e+06 18.7687 137627 6.12355 732188 1.49875e+06 ZonesAtSurface
1324.61 1174.99 661.717 0 2 0 0 1.41659e+06 30.6887 83853.6 7.67216 711491 1.41659e+06 ZonesAtSurface
1374.66 1174.99 686.684 0 10 0 0 1.38854e+06 38.8776 68070.1 6.189 1.02342e+06 1.38854e+06 ZonesAtSurface
1424.71 1174.98 711.646 0 2 0 0 1.40261e+06 18.9425 69523 5.67796 714067 1.40261e+06 ZonesAtSurface
1474.76 1174.98 736.612 0 0 0 0 770670 33.4153 59029 10 338160 770670 ZonesAtSurface
1524.82 1174.99 761.581 0 0 0 0 676870 42.3145 141856 3.6302 878393 676870 ZonesAtSurface
1574.83 1174.99 736.558 0 6 2 1 1.00858e+06 28.5185 104625 2.06551 1.91044e+06 1.00858e+06 ZonesAtSurface
1624.85 1174.99 711.538 10 3 2 2 587881 42.8847 102892 1.12311 2.08246e+06 587881 ZonesAtSurface
1674.85 1174.99 636.555 3 0 1 4 999152 21.5554 118094 1.10409 2.89324e+06 999152 ZonesAtSurface
1724.9 1174.99 661.526 0 7 2 4 1.36409e+06 20.9221 112880 1.53157 2.52187e+06 1.36409e+06 ZonesAtSurface
1774.95 1175 636.513 0 1 2 5 1.38202e+06 36.1572 120429 1.43612 3.72799e+06 1.38202e+06 ZonesAtSurface
1825.03 1175 611.519 0 0 1 6 951943 34.4552 95539.1 1.13039 4.58116e+06 951943 ZonesAtSurface
1875.11 1175 686.394 0 0 2 5 1.20875e+06 40.1705 109974 1.10089 4.63804e+06 1.20875e+06 ZonesAtSurface
1925.18 1174.99 711.354 0 5 2 5 1.45799e+06 35.6663 59001.3 1.20267 4.67632e+06 1.45799e+06 ZonesAtSurface
1975.19 1174.99 786.348 0 10 2 4 1.25338e+06 40.4988 75744.9 2.70535 2.34394e+06 1.25338e+06 ZonesAtSurface
2025.39 1175 698.96 3 3 2 5 914621 27.8176 92209.2 1.15314 2.65404e+06 914621 ZonesAtSurface
2075.57 1175 549.161 3 0 1 6 1.00279e+06 28.6045 83893.8 1.03341 3.38933e+06 1.00279e+06 ZonesAtSurface
2125.64 1175 549.21 0 0 2 4 707855 37.2861 136310 1.40982 2.21696e+06 707855 ZonesAtSurface
2175.67 1175 349.427 6 0 1 6 759337 28.0233 81730.2 1.01898 3.73703e+06 759337 ZonesAtSurface
2225.62 1175 249.525 6 0 1 6 558984 35.8465 146344 1.06629 5.00881e+06 558984 ZonesAtSurface
2275.52 1174.99 149.591 2 0 1 6 1.49281e+06 15.4398 75731 1.08159 4.59477e+06 1.49281e+06 ZonesAtSurface
2325.4 1174.99 49.6173 0 0 1 6 920663 40.4961 58357.9 1.68972 8.4376e+06 920663 ZonesAtSurface
2375.33 1174.99 -0.38349 14 0 1 5 1.34386e+06 16.4811 120658 1.20971 6.91811e+06 1.34386e+06 ZonesAtSurface
2425.3 1175 -0.370969 37 0 1 3 1.2457e+06 36.0815 133650 1.80398 5.87501e+06 1.2457e+06 ZonesAtSurface
2475.25 1175.02 -0.31905 52 0 1 1 638948 23.6545 65513.7 1.59501 2.08762e+06 638948 ZonesAtSurface
2525.06 1175.01 -30.3083 38 0 1 1 719420 22.2614 89119.9 1.275 3.53242e+06 719420 ZonesAtSurface
2574.95 1175 -40.342 33 0 1 2 951107 44.2732 126441 1.16031 1.16436e+07 951107 ZonesAtSurface
2624.82 1175 -0.313245 36 0 1 2 989203 18.0663 69031 1.13333 5.2073e+06 989203 ZonesAtSurface
2674.69 1174.99 39.6883 6 0 1 2 735628 31.1689 56105.7 1.90985 3.41932e+06 735628 ZonesAtSurface
2724.51 1174.99 129.686 2 4 2 1 1.31573e+06 22.6358 117685 1.56365 2.59019e+06 1.31573e+06 ZonesAtSurface
2774.44 1174.99 219.668 0 0 0 0 1.14671e+06 26.2119 52775.1 2.60586 1.60325e+06 1.14671e+06 ZonesAtSurface
2824.43 1174.99 259.651 0 0 0 0 902627 26.0998 144268 2.17757 1.50469e+06 902627 ZonesAtSurface
2874.43 1174.99 299.628 0 0 0 0 814391 18.966 60768.8 1.80191 1.45394e+06 814391 ZonesAtSurface
2924.44 1174.99 339.602 0 0 0 0 894523 23.3271 98493.9 1.69378 1.86313e+06 894523 ZonesAtSurface
2974.45 1174.99 379.57 0 0 0 0 845580 22.6456 127371 1.29678 2.07003e+06 845580 ZonesAtSurface
3024.46 1174.99 419.537 0 0 0 0 1.10434e+06 23.9022 117228 1.99621 1.95824e+06 1.10434e+06 ZonesAtSurface
