x y z ERate TensileFailure FailureType AmountRemoved cohesion friction tension strength_stress diff_stress model group
1874.88 2875 870.661 0 10 2 2 1.39089e+06 41.7633 101476 0 1.02084e+06 1.39089e+06 ZonesAtSurface
1924.9 2875 845.663 1 0 2 3 1.37787e+06 28.8166 141371 0 2.07141e+06 1.37787e+06 ZonesAtSurface
1974.94 2875 870.688 1 0 2 3 670469 34.9103 50016.9 0 1.61235e+06 670469 ZonesAtSurface
2024.99 2875 833.251 1 0 2 3 1.12328e+06 28.5828 143606 0 3.26056e+06 1.12328e+06 ZonesAtSurface
2075.01 2875 733.33 1 0 1 3 605618 17.6044 100628 0 2.04854e+06 605618 ZonesAtSurface
2125.02 2875 633.391 1 0 1 3 689105 30.502 117160 0 4.31136e+06 689105 ZonesAtSurface
2175.03 2875 533.432 1 0 1 3 1.48519e+06 34.2678 135687 0 3.04267e+06 1.48519e+06 ZonesAtSurface
2225.02 2875 533.47 0 0 0 0 686182 33.1492 64329.2 0 4.35144e+06 686182 ZonesAtSurface
2275.01 2875 483.493 0 0 0 0 1.06965e+06 29.9361 88630.2 0 5.19375e+06 1.06965e+06 ZonesAtSurface
2325.01 2875 383.496 0 0 0 0 1.29967e+06 38.2635 62306.8 0 4.85467e+06 1.29967e+06 ZonesAtSurface
2375.01 2875 283.497 0 0 0 0 1.14822e+06 39.0821 79980.5 0 5.72024e+06 1.14822e+06 ZonesAtSurface
2425.02 2875 183.497 0 0 0 0 1.20963e+06 31.5812 97496.2 0 6.44093e+06 1.20963e+06 ZonesAtSurface
2475.04 2875 33.4999 0 0 0 0 1.00987e+06 43.5421 73873 0 5.65398e+06 1.00987e+06 ZonesAtSurface
2525.01 2875 53.5044 0 0 0 0 1.07733e+06 33.8498 62542.9 0 2.98942e+06 1.07733e+06 ZonesAtSurface
2575 2875 93.5054 0 0 0 0 912323 29.1225 62986.5 0 3.45115e+06 912323 ZonesAtSurface
2624.99 2875 133.503 0 0 0 0 1.43424e+06 42.1545 51997.8 0 4.56258e+06 1.43424e+06 ZonesAtSurface
2674.98 2875 173.5 0 0 0 0 758438 15.4743 136192 0 5.7555e+06 758438 ZonesAtSurface
2724.95 2875 163.498 0 0 0 0 1.35072e+06 31.2436 81419.2 0 4.39625e+06 1.35072e+06 ZonesAtSurface
2774.98 2875 253.498 0 0 0 0 100000 5 10000 0 1.21432e+06 100000 ZonesAtSurface
2824.94 2875 243.49 0 0 0 0 1.26058e+06 23.8635 83062.8 0 5.49755e+06 1.26058e+06 ZonesAtSurface
2874.98 2875 333.496 0 0 0 0 1.13372e+06 27.3579 126208 0 6.273e+06 1.13372e+06 ZonesAtSurface
2924.98 2875 373.495 0 0 0 0 728748 43.59 134314 0 5.80791e+06 728748 ZonesAtSurface
2974.91 2875 313.47 0 0 0 0 647321 36.899 119515 0 4.42712e+06 647321 ZonesAtSurface
3024.89 2875 303.458 0 0 0 0 800139 31.4156 149149 0 2.63913e+06 800139 ZonesAtSurface
3074.98 2875 493.492 0 0 0 0 1.2647e+06 41.4425 110948 0 5.54203e+06 1.2647e+06 ZonesAtSurface
3124.89 2875 383.439 0 0 0 0 1.00864e+06 30.7318 131480 0 2.19467e+06 1.00864e+06 ZonesAtSurface
3174.95 2875 523.454 0 0 0 0 1.1435e+06 42.7665 55896.8 0 4.9784e+06 1.1435e+06 ZonesAtSurface
3224.92 2875 513.419 0 0 0 0 1.15085e+06 24.5314 60437.3 0 3.70073e+06 1.15085e+06 ZonesAtSurface
3274.92 2875 553.391 0 0 0 0 1.11606e+06 35.4828 111893 0 3.94264e+06 1.11606e+06 ZonesAtSurface
3324.92 2875 593.35 0 0 1 2 918029 21.2313 100864 0 4.36735e+06 918029 ZonesAtSurface
3374.93 2875 683.299 0 0 2 1 1.39223e+06 37.7869 58755 0 3.78819e+06 1.39223e+06 ZonesAtSurface
3424.94 2875 723.254 0 0 1 1 987101 19.7556 135346 0 3.50948e+06 987101 ZonesAtSurface
3474.98 2875 813.2 0 3 0 0 1.49331e+06 43.663 73317.8 0 2.09869e+06 1.49331e+06 ZonesAtSurface
3525 2875 853.157 0 0 0 0 1.01806e+06 30.9996 90058.6 0 1.83681e+06 1.01806e+06 ZonesAtSurface
3575.03 2875 893.115 0 0 0 0 1.11485e+06 33.5809 61465.9 0 1.44343e+06 1.11485e+06 ZonesAtSurface
3625.04 2875 883.074 0 6 2 1 1.05981e+06 34.0219 64061.7 0 2.45548e+06 1.05981e+06 ZonesAtSurface
3675.07 2875 923.026 0 7 2 1 1.24596e+06 26.666 50432.1 0 2.64865e+06 1.24596e+06 ZonesAtSurface
3725.1 2874.99 962.986 0 0 2 1 547508 24.6052 142578 0 1.5679e+06 547508 ZonesAtSurface
3775.1 2874.99 862.973 1 0 2 3 1.07301e+06 33.8429 54030.3 0 2.93464e+06 1.07301e+06 ZonesAtSurface
3825.13 2875 872.974 0 9 2 2 1.28932e+06 29.211 129899 0 1.872e+06 1.28932e+06 ZonesAtSurface
3875.15 2875 882.989 0 2 2 1 826783 38.8535 98056.7 0 1.2323e+06 826783 ZonesAtSurface
3925.17 2875 893.027 0 0 0 0 1.05318e+06 36.8092 64145 0 1.4569e+06 1.05318e+06 ZonesAtSurface
3975.27 2875 803.083 0 0 1 1 1.41091e+06 31.7155 127608 0 1.94133e+06 1.41091e+06 ZonesAtSurface
4025.3 2875 813.134 0 0 0 0 1.36839e+06 39.9158 62551.8 0 1.57627e+06 1.36839e+06 ZonesAtSurface
4075.37 2875 773.186 0 4 0 0 965073 37.1346 67134 0 1.4766e+06 965073 ZonesAtSurface
4125.45 2875 733.237 0 0 0 0 990686 15.0662 76162.1 0 1.49086e+06 990686 ZonesAtSurface
4175.52 2875 693.287 0 0 0 0 633006 18.7716 69108.6 0 1.57694e+06 633006 ZonesAtSurface
4225.58 2875 653.334 0 7 0 0 871949 39.2846 131274 0 1.83725e+06 871949 ZonesAtSurface
4275.66 2875 513.401 0 0 1 2 714283 42.4411 81925.4 0 4.66401e+06 714283 ZonesAtSurface
4325.67 2875 473.434 0 0 1 2 966578 38.8409 139322 0 4.03931e+06 966578 ZonesAtSurface
4375.67 2875 533.459 0 9 0 0 1.11432e+06 41.1699 111420 0 1.81738e+06 1.11432e+06 ZonesAtSurface
4425.68 2875 493.482 0 0 0 0 528958 44.6018 143895 0 2.09106e+06 528958 ZonesAtSurface
4475.68 2875 453.506 0 0 0 0 1.43625e+06 19.9871 73559 0 2.56645e+06 1.43625e+06 ZonesAtSurface
4525.68 2875 413.532 0 0 0 0 1.06314e+06 41.8604 79276.6 0 2.64265e+06 1.06314e+06 ZonesAtSurface
4575.68 2875 373.558 0 0 0 0 1.20088e+06 26.8161 109929 0 3.03811e+06 1.20088e+06 ZonesAtSurface
4625.67 2875 333.583 0 0 0 0 961324 42.7205 78906.5 0 3.01455e+06 961324 ZonesAtSurface
4675.67 2875 293.602 0 8 0 0 1.43826e+06 19.9655 115870 0 2.6593e+06 1.43826e+06 ZonesAtSurface
4725.54 2875 153.637 0 0 1 2 591494 40.8625 68525.4 0 7.81065e+06 591494 ZonesAtSurface
4775.54 2875 163.644 0 0 2 1 1.45551e+06 44.8031 127047 0 6.57199e+06 1.45551e+06 ZonesAtSurface
4825.45 2875 123.654 0 0 1 1 1.32374e+06 28.7936 130819 0 7.39886e+06 1.32374e+06 ZonesAtSurface
4875.31 2875 83.674 0 0 1 1 1.17748e+06 25.9533 148157 0 7.39957e+06 1.17748e+06 ZonesAtSurface
4925.24 2875 93.7315 0 0 0 0 1.49024e+06 19.3372 71451.5 0 5.60841e+06 1.49024e+06 ZonesAtSurface
74.8944 2925 -27.866 0 0 1 2 1.252e+06 21.9224 58698.9 0 1.07727e+07 1.252e+06 ZonesAtSurface
124.796 2925 -2.84936 0 0 1 2 532438 43.2797 72065.4 0 9.61884e+06 532438 ZonesAtSurface
174.754 2925 -27.8772 1 0 1 3 888594 15.5405 146652 0 7.24495e+06 888594 ZonesAtSurface
224.637 2925 -2.84774 1 0 1 3 100000 5 10000 0 1.77051e+06 100000 ZonesAtSurface
274.439 2925.01 72.2026 0 0 1 2 677342 42.0924 139985 0 5.79239e+06 677342 ZonesAtSurface
324.436 2925.01 47.1593 1 0 1 3 706223 24.7457 148021 0 7.84789e+06 706223 ZonesAtSurface
374.335 2925.01 122.147 0 0 1 2 622946 38.165 62222.5 0 7.45493e+06 622946 ZonesAtSurface
424.258 2925.01 197.132 0 0 2 1 1.15042e+06 16.4529 118454 0 3.12193e+06 1.15042e+06 ZonesAtSurface
474.227 2925 272.124 0 5 0 0 1.25049e+06 21.1442 68652.9 0 2.00459e+06 1.25049e+06 ZonesAtSurface
524.218 2925 247.096 0 0 1 1 760563 29.7401 101040 0 4.29283e+06 760563 ZonesAtSurface
574.187 2925 322.075 0 0 0 0 822060 44.9858 114532 0 2.8926e+06 822060 ZonesAtSurface
624.18 2925 347.054 0 0 0 0 1.27541e+06 33.3468 140725 0 1.86857e+06 1.27541e+06 ZonesAtSurface
674.179 2925 372.036 0 0 0 0 1.17318e+06 16.4195 137559 0 1.26681e+06 1.17318e+06 ZonesAtSurface
724.181 2925 397.019 0 0 0 0 739858 23.1642 141050 0 834648 739858 ZonesAtSurface
774.186 2925 422.002 0 0 0 0 964913 15.6093 66935.6 0 549687 964913 ZonesAtSurface
824.193 2925 446.985 0 0 0 0 1.03396e+06 32.0638 133384 0 588905 1.03396e+06 ZonesAtSurface
874.202 2925 471.969 0 0 0 0 1.42586e+06 40.127 122718 0 653407 1.42586e+06 ZonesAtSurface
924.213 2925 496.954 0 10 0 0 852451 43.4549 69731.5 0 723799 852451 ZonesAtSurface
974.211 2925 471.941 0 4 1 1 1.48219e+06 22.8184 123322 0 1.7361e+06 1.48219e+06 ZonesAtSurface
1024.25 2925 546.909 0 9 0 0 702659 42.9734 128792 0 1.16866e+06 702659 ZonesAtSurface
1074.28 2925 571.881 0 4 0 0 1.09619e+06 42.3419 63610.7 0 958840 1.09619e+06 ZonesAtSurface
1124.32 2925 596.856 0 0 0 0 1.20856e+06 17.0472 114320 0 912439 1.20856e+06 ZonesAtSurface
1174.36 2925 621.834 0 4 0 0 610571 31.0904 140516 0 920585 610571 ZonesAtSurface
1224.37 2925 596.818 0 6 2 1 976715 36.2799 53027.7 0 1.86844e+06 976715 ZonesAtSurface
1274.39 2925 571.812 0 8 2 2 1.47026e+06 33.8883 112339 0 2.164e+06 1.47026e+06 ZonesAtSurface
1324.42 2925 546.802 1 0 2 3 1.02627e+06 23.6278 65123.4 0 2.493e+06 1.02627e+06 ZonesAtSurface
1374.46 2925 571.784 1 0 2 3 1.36257e+06 37.1457 87125.2 0 3.8006e+06 1.36257e+06 ZonesAtSurface
1424.52 2925 646.757 0 9 2 2 729909 24.2872 117140 0 999392 729909 ZonesAtSurface
1474.56 2925 671.734 0 9 2 2 1.45129e+06 35.6989 124386 0 1.09497e+06 1.45129e+06 ZonesAtSurface
1524.61 2925 696.709 0 10 2 2 1.3941e+06 22.2415 104885 0 1.12678e+06 1.3941e+06 ZonesAtSurface
1574.66 2925 721.687 0 10 2 2 1.34623e+06 44.7991 73865.4 0 1.34483e+06 1.34623e+06 ZonesAtSurface
1624.69 2925 696.689 1 0 2 3 819369 24.2391 84226.4 0 2.3194e+06 819369 ZonesAtSurface
1674.75 2925 771.674 0 9 2 2 977895 32.4107 98932.1 0 1.50474e+06 977895 ZonesAtSurface
1724.77 2925 746.673 1 0 2 3 1.07699e+06 15.6825 69398 0 1.91179e+06 1.07699e+06 ZonesAtSurface
1774.81 2925 771.667 1 0 2 3 1.1903e+06 39.5967 80707.4 0 2.3326e+06 1.1903e+06 ZonesAtSurface
1824.86 2925 846.665 0 10 2 2 1.34969e+06 18.0874 123933 0 1.15099e+06 1.34969e+06 ZonesAtSurface
1874.88 2925 871.663 0 9 2 2 1.4066e+06 26.5359 149088 0 1.07763e+06 1.4066e+06 ZonesAtSurface
1924.9 2925 846.665 1 0 2 3 1.27243e+06 34.6895 73257.7 0 1.83617e+06 1.27243e+06 ZonesAtSurface
1974.94 2925 871.69 1 0 2 3 1.28641e+06 19.3494 66790.5 0 1.88636e+06 1.28641e+06 ZonesAtSurface
2024.99 2925 834.249 1 0 2 3 1.38967e+06 27.236 95986.7 0 3.99254e+06 1.38967e+06 ZonesAtSurface
2075.01 2925 734.325 1 0 2 3 100000 5 10000 0 411836 100000 ZonesAtSurface
2125.02 2925 634.391 1 0 1 3 1.09768e+06 21.0728 106240 0 4.54594e+06 1.09768e+06 ZonesAtSurface
2175.03 2925 534.434 1 0 1 3 1.45385e+06 23.3238 119205 0 3.12411e+06 1.45385e+06 ZonesAtSurface
2225.02 2925 534.472 0 0 0 0 808386 35.1463 54342.4 0 4.79461e+06 808386 ZonesAtSurface
2275.01 2925 484.493 0 0 0 0 709728 29.0575 134326 0 4.84404e+06 709728 ZonesAtSurface
2325.01 2925 384.495 0 0 0 0 633359 35.5297 72609.6 0 5.09438e+06 633359 ZonesAtSurface
2375.01 2925 284.497 0 0 0 0 1.26726e+06 20.9886 113341 0 5.8384e+06 1.26726e+06 ZonesAtSurface
2425.02 2925 184.497 0 0 0 0 1.49943e+06 21.4752 111211 0 6.51052e+06 1.49943e+06 ZonesAtSurface
2475.04 2925 34.5 0 0 0 0 1.33327e+06 15.0979 107366 0 5.91411e+06 1.33327e+06 ZonesAtSurface
2525.01 2925 54.5042 0 0 0 0 1.39682e+06 26.2243 92562 0 3.16707e+06 1.39682e+06 ZonesAtSurface
2574.99 2925 94.5055 0 0 0 0 100000 5 10000 0 1.20192e+06 100000 ZonesAtSurface
2624.99 2925 134.503 0 0 0 0 100000 5 10000 0 1.21008e+06 100000 ZonesAtSurface
2674.98 2925 174.5 0 0 0 0 100000 5 10000 0 1.16812e+06 100000 ZonesAtSurface
2724.98 2925 214.499 0 0 0 0 100000 5 10000 0 1.02012e+06 100000 ZonesAtSurface
2774.98 2925 254.499 0 0 0 0 1.30043e+06 26.2845 92952.6 0 6.06908e+06 1.30043e+06 ZonesAtSurface
2824.95 2925 244.492 0 0 0 0 100000 5 10000 0 1.16339e+06 100000 ZonesAtSurface
2874.98 2925 334.497 0 0 0 0 678948 29.6571 114685 0 5.47657e+06 678948 ZonesAtSurface
2924.98 2925 374.496 0 0 0 0 702525 17.2988 115849 0 3.91911e+06 702525 ZonesAtSurface
2974.95 2925 364.483 0 0 0 0 1.38714e+06 28.8041 52205.1 0 5.295e+06 1.38714e+06 ZonesAtSurface
3024.95 2925 404.48 0 0 0 0 1.16228e+06 44.2052 83342.6 0 5.26505e+06 1.16228e+06 ZonesAtSurface
3074.92 2925 394.462 0 0 0 0 1.02686e+06 31.1696 126061 0 4.53474e+06 1.02686e+06 ZonesAtSurface
3124.95 2925 484.465 0 0 0 0 1.17266e+06 41.7677 67262 0 4.56752e+06 1.17266e+06 ZonesAtSurface
3174.95 2925 524.452 0 0 0 0 1.33263e+06 20.4869 132775 0 4.43625e+06 1.33263e+06 ZonesAtSurface
3224.92 2925 514.418 0 0 0 0 994604 29.309 73796.3 0 3.5394e+06 994604 ZonesAtSurface
3274.93 2925 604.397 0 0 1 1 1.46198e+06 29.3123 122015 0 4.59112e+06 1.46198e+06 ZonesAtSurface
3324.92 2925 594.35 0 0 1 2 542438 39.3037 52152 0 4.18074e+06 542438 ZonesAtSurface
3374.94 2925 684.302 0 0 2 1 688543 31.5569 107774 0 3.37179e+06 688543 ZonesAtSurface
3424.94 2925 674.262 0 0 1 2 1.23426e+06 37.0115 51859.6 0 3.82115e+06 1.23426e+06 ZonesAtSurface
3474.98 2925 814.202 0 3 0 0 1.32412e+06 24.7529 51607.9 0 2.16546e+06 1.32412e+06 ZonesAtSurface
3525.01 2925 854.16 0 0 0 0 674287 34.7928 140613 0 1.83374e+06 674287 ZonesAtSurface
3575.04 2925 894.118 0 0 0 0 867726 19.6029 131152 0 1.48373e+06 867726 ZonesAtSurface
3625.07 2925 934.075 0 7 0 0 1.23581e+06 38.6946 129289 0 1.65483e+06 1.23581e+06 ZonesAtSurface
3675.07 2925 924.032 0 8 2 1 1.43622e+06 38.8429 99969.2 0 2.69015e+06 1.43622e+06 ZonesAtSurface
3725.08 2925 913.992 0 7 2 2 1.24528e+06 19.6236 121010 0 2.68097e+06 1.24528e+06 ZonesAtSurface
3775.1 2925 913.97 1 0 2 2 1.14712e+06 35.0034 142858 0 1.40352e+06 1.14712e+06 ZonesAtSurface
3825.13 2925 873.972 0 7 2 2 1.28496e+06 40.3495 61255.6 0 1.0549e+06 1.28496e+06 ZonesAtSurface
3875.15 2925 883.99 0 7 2 1 1.38043e+06 41.4208 121129 0 1.14435e+06 1.38043e+06 ZonesAtSurface
3925.21 2925 844.026 0 3 2 1 727754 16.1219 89878 0 1.1207e+06 727754 ZonesAtSurface
3975.23 2925 854.076 0 5 0 0 855960 23.5225 145985 0 1.53887e+06 855960 ZonesAtSurface
4025.35 2925 764.137 0 0 1 1 1.03018e+06 33.5725 134469 0 2.2184e+06 1.03018e+06 ZonesAtSurface
4075.37 2925 774.19 0 9 0 0 664640 39.5107 128599 0 1.15691e+06 664640 ZonesAtSurface
4125.45 2925 734.239 0 0 0 0 757553 34.7959 130863 0 1.21041e+06 757553 ZonesAtSurface
4175.52 2925 694.287 0 0 0 0 1.40828e+06 37.8139 89335.3 0 1.4854e+06 1.40828e+06 ZonesAtSurface
4225.58 2925 654.333 0 0 0 0 534974 33.0005 133701 0 1.48436e+06 534974 ZonesAtSurface
4275.64 2925 614.375 0 10 0 0 976765 17.9518 97534.3 0 1.57141e+06 976765 ZonesAtSurface
4325.68 2925 474.436 0 0 1 2 567241 24.6868 68492.2 0 3.98922e+06 567241 ZonesAtSurface
4375.68 2925 484.462 0 0 2 1 841960 41.7466 71004.7 0 3.01197e+06 841960 ZonesAtSurface
4425.68 2925 494.485 0 3 0 0 1.06737e+06 41.0677 119001 0 1.91509e+06 1.06737e+06 ZonesAtSurface
4475.68 2925 454.508 0 0 0 0 1.43188e+06 22.4278 50450.4 0 2.43506e+06 1.43188e+06 ZonesAtSurface
4525.68 2925 414.532 0 0 0 0 1.47436e+06 19.9577 50290.9 0 2.61072e+06 1.47436e+06 ZonesAtSurface
4575.68 2925 374.558 0 0 0 0 1.40151e+06 15.3947 92420.2 0 2.97868e+06 1.40151e+06 ZonesAtSurface
4625.67 2925 334.584 0 0 0 0 1.36765e+06 16.6017 99029.3 0 3.19206e+06 1.36765e+06 ZonesAtSurface
4675.67 2925 294.604 0 0 0 0 1.49509e+06 28.5448 147857 0 2.75402e+06 1.49509e+06 ZonesAtSurface
4725.54 2925 154.634 0 0 1 2 795739 27.7842 90123 0 6.30123e+06 795739 ZonesAtSurface
4775.61 2925 214.641 0 3 0 0 1.24375e+06 17.902 141875 0 2.11419e+06 1.24375e+06 ZonesAtSurface
4825.45 2925 124.654 0 0 1 1 1.1293e+06 28.1242 96422.1 0 5.93821e+06 1.1293e+06 ZonesAtSurface
4875.42 2925 134.732 0 0 0 0 1.48695e+06 26.044 86120.6 0 4.89936e+06 1.48695e+06 ZonesAtSurface
4925.24 2925 94.7315 0 0 0 0 609508 30.8397 75129.9 0 6.16314e+06 609508 ZonesAtSurface
74.8925 2975 -26.866 0 0 1 2 1.34529e+06 42.2125 95098.1 0 1.46151e+07 1.34529e+06 ZonesAtSurface
124.778 2975 -1.84613 0 0 1 2 100000 5 10000 0 1.2632e+06 100000 ZonesAtSurface
174.733 2975 -26.8802 1 0 1 3 100000 5 10000 0 2.00751e+06 100000 ZonesAtSurface
224.613 2975.01 -1.8426 1 0 1 3 920817 39.244 55674.4 0 1.33292e+07 920817 ZonesAtSurface
274.449 2975.01 73.1922 0 0 1 2 865772 31.9269 58038.3 0 6.18807e+06 865772 ZonesAtSurface
324.442 2975.01 48.1582 1 0 1 3 1.4042e+06 18.5499 52049.1 0 7.64593e+06 1.4042e+06 ZonesAtSurface
374.344 2975.01 123.147 0 0 1 2 1.29658e+06 43.4971 100395 0 8.79708e+06 1.29658e+06 ZonesAtSurface
424.265 2975.01 198.134 0 0 2 1 678025 30.5452 87564.5 0 2.66531e+06 678025 ZonesAtSurface
474.272 2975 173.113 0 0 1 2 785334 19.5166 113330 0 4.21215e+06 785334 ZonesAtSurface
524.21 2975 248.095 0 0 1 1 100000 5 10000 0 618928 100000 ZonesAtSurface
574.186 2975.01 323.07 0 8 0 0 1.08551e+06 17.8515 91472.1 0 1.48761e+06 1.08551e+06 ZonesAtSurface
624.186 2975.01 348.052 0 4 0 0 1.36912e+06 37.4037 61278.3 0 1.76603e+06 1.36912e+06 ZonesAtSurface
674.185 2975.01 373.036 0 5 0 0 1.11944e+06 33.5373 74433.4 0 1.51354e+06 1.11944e+06 ZonesAtSurface
724.186 2975 398.02 0 4 0 0 773825 28.9643 97117 0 1.20599e+06 773825 ZonesAtSurface
774.189 2975 423.004 0 4 0 0 633532 44.7905 95049.2 0 780124 633532 ZonesAtSurface
824.197 2975 447.988 0 7 0 0 1.47318e+06 34.5349 133519 0 785116 1.47318e+06 ZonesAtSurface
874.193 2975 422.975 0 0 2 1 1.24261e+06 17.042 87894.1 0 1.12174e+06 1.24261e+06 ZonesAtSurface
924.201 2975 447.959 0 3 1 1 958651 42.5281 124765 0 1.45515e+06 958651 ZonesAtSurface
974.214 2975 472.939 0 0 2 1 100000 5 10000 0 322353 100000 ZonesAtSurface
1024.24 2975 497.915 0 2 2 1 1.05254e+06 32.9232 51892.6 0 2.32594e+06 1.05254e+06 ZonesAtSurface
1074.29 2975 572.887 0 10 0 0 1.03092e+06 27.7737 141104 0 1.0218e+06 1.03092e+06 ZonesAtSurface
1124.3 2975 547.867 1 0 2 1 1.27012e+06 31.9959 132309 0 2.09841e+06 1.27012e+06 ZonesAtSurface
1174.34 2975 572.845 0 1 2 1 588937 36.828 104564 0 1.94864e+06 588937 ZonesAtSurface
1224.37 2975 597.827 0 8 2 1 1.18153e+06 28.6274 118981 0 1.78257e+06 1.18153e+06 ZonesAtSurface
1274.4 2975 572.816 0 8 2 2 697208 43.548 59609.9 0 1.813e+06 697208 ZonesAtSurface
1324.43 2975 547.806 1 0 2 3 1.40692e+06 17.1038 66614.3 0 3.05619e+06 1.40692e+06 ZonesAtSurface
1374.46 2975 572.788 1 0 2 3 1.46362e+06 15.582 81979.4 0 3.23713e+06 1.46362e+06 ZonesAtSurface
1424.52 2975 647.763 0 8 2 2 1.48682e+06 44.1728 56093.4 0 1.14039e+06 1.48682e+06 ZonesAtSurface
1474.57 2975 672.738 0 9 2 2 1.43757e+06 27.7033 100592 0 1.21405e+06 1.43757e+06 ZonesAtSurface
1524.61 2975 697.71 0 8 2 2 1.22137e+06 34.0889 51087.3 0 1.46101e+06 1.22137e+06 ZonesAtSurface
1574.68 2975 772.687 0 2 2 1 788312 20.7497 141370 0 1.00654e+06 788312 ZonesAtSurface
1624.72 2975 797.675 0 4 2 1 951983 41.5088 132697 0 1.79678e+06 951983 ZonesAtSurface
1674.75 2975 772.674 0 8 2 2 1.46689e+06 20.6249 144819 0 1.49902e+06 1.46689e+06 ZonesAtSurface
1724.78 2975 747.674 1 0 2 3 821375 18.7738 72623.6 0 1.70118e+06 821375 ZonesAtSurface
1774.81 2975 772.669 1 0 2 3 1.36672e+06 44.0673 93979.9 0 2.51892e+06 1.36672e+06 ZonesAtSurface
1824.85 2975 797.665 1 0 2 3 982908 21.4848 128407 0 1.71313e+06 982908 ZonesAtSurface
1874.88 2975 822.664 1 0 2 3 985934 33.2974 97015 0 1.93125e+06 985934 ZonesAtSurface
1924.9 2975 847.668 1 0 2 3 1.31914e+06 43.2111 54125 0 1.66558e+06 1.31914e+06 ZonesAtSurface
1974.95 2975 872.691 1 0 2 3 1.24622e+06 29.634 113137 0 1.86637e+06 1.24622e+06 ZonesAtSurface
2024.99 2975 835.248 1 0 2 3 1.18956e+06 32.9687 52755.6 0 3.95519e+06 1.18956e+06 ZonesAtSurface
2075.01 2975 735.322 1 0 2 3 1.46944e+06 15.3175 149003 0 4.19279e+06 1.46944e+06 ZonesAtSurface
2125.02 2975 635.388 1 0 1 3 896748 32.3368 123889 0 5.26698e+06 896748 ZonesAtSurface
2175.03 2975 585.436 0 0 1 2 1.10584e+06 44.8692 147918 0 5.0723e+06 1.10584e+06 ZonesAtSurface
2225.02 2975 535.473 0 0 0 0 1.09962e+06 18.0586 149718 0 4.55222e+06 1.09962e+06 ZonesAtSurface
2275.01 2975 485.493 0 0 0 0 1.25339e+06 44.0518 96553.3 0 4.88364e+06 1.25339e+06 ZonesAtSurface
2325.03 2975 335.488 0 0 0 0 882632 22.278 123141 0 4.56978e+06 882632 ZonesAtSurface
2375.01 2975 285.497 0 0 0 0 612208 32.1527 50228.2 0 5.82846e+06 612208 ZonesAtSurface
2425.02 2975 185.498 0 0 0 0 745142 36.2835 148401 0 6.24111e+06 745142 ZonesAtSurface
2475.02 2975 85.4998 0 0 0 0 1.13831e+06 39.7029 69486.4 0 7.54457e+06 1.13831e+06 ZonesAtSurface
2525.02 2975 5.51053 0 0 0 0 896572 18.5546 119547 0 5.27964e+06 896572 ZonesAtSurface
2574.99 2975 95.5058 0 0 0 0 100000 5 10000 0 1.1355e+06 100000 ZonesAtSurface
2624.99 2975 135.504 0 0 0 0 1.33456e+06 18.7666 114039 0 4.50098e+06 1.33456e+06 ZonesAtSurface
2674.99 2975 175.501 0 0 0 0 1.04819e+06 25.7284 146335 0 5.01827e+06 1.04819e+06 ZonesAtSurface
2724.98 2975 215.5 0 0 0 0 880812 41.7786 66323.3 0 5.4324e+06 880812 ZonesAtSurface
2774.98 2975 255.499 0 0 0 0 1.24739e+06 24.2921 134887 0 5.35299e+06 1.24739e+06 ZonesAtSurface
2824.98 2975 295.498 0 0 0 0 588725 30.2359 78348.4 0 5.31977e+06 588725 ZonesAtSurface
2874.98 2975 335.497 0 0 0 0 518507 43.682 133822 0 5.59965e+06 518507 ZonesAtSurface
2924.98 2975 375.495 0 0 0 0 1.05225e+06 27.7891 80776.2 0 5.47615e+06 1.05225e+06 ZonesAtSurface
2974.98 2975 415.494 0 0 0 0 1.43427e+06 27.39 55924 0 5.80081e+06 1.43427e+06 ZonesAtSurface
3024.95 2975 405.479 0 0 0 0 993723 40.7293 139799 0 4.75045e+06 993723 ZonesAtSurface
3074.95 2975 445.473 0 0 0 0 1.19335e+06 34.8338 112472 0 4.66119e+06 1.19335e+06 ZonesAtSurface
3124.95 2975 485.464 0 0 0 0 533379 35.9874 145310 0 4.59561e+06 533379 ZonesAtSurface
3174.94 2975 525.45 0 0 0 0 1.37767e+06 32.7061 92782.8 0 4.34732e+06 1.37767e+06 ZonesAtSurface
3224.92 2975 515.417 0 0 1 2 849656 24.5882 93895.1 0 3.71054e+06 849656 ZonesAtSurface
3274.93 2975 605.394 0 0 1 1 1.44975e+06 28.3122 121192 0 4.19506e+06 1.44975e+06 ZonesAtSurface
3324.92 2975 595.35 1 0 1 2 645710 32.2059 129731 0 3.98285e+06 645710 ZonesAtSurface
3374.94 2975 685.301 0 0 2 1 595365 29.5775 136184 0 3.29515e+06 595365 ZonesAtSurface
3424.97 2975 775.253 0 5 0 0 1.07889e+06 41.7917 143013 0 2.90602e+06 1.07889e+06 ZonesAtSurface
3474.99 2975 815.207 0 0 0 0 1.47829e+06 43.8427 75302.9 0 2.12742e+06 1.47829e+06 ZonesAtSurface
3525.01 2975 855.165 0 0 0 0 1.22752e+06 42.3828 118718 0 1.78145e+06 1.22752e+06 ZonesAtSurface
3575.04 2975 895.126 0 5 0 0 720512 19.396 147229 0 1.37154e+06 720512 ZonesAtSurface
3625.05 2975 885.09 0 4 2 1 1.02492e+06 37.3416 109523 0 1.94166e+06 1.02492e+06 ZonesAtSurface
