x y z ShearFailure TensileFailure FailureType AmountRemoved cohesion friction tension strength_stress diff_stress model group
3324.54 1274.99 311.436 5 0 1 7 928108 15.5839 144059 1.15184 2.60782e+06 928108 ZonesAtSurface
3374.55 1275 401.359 3 6 2 6 893480 22.4965 107857 1.01721 2.5488e+06 893480 ZonesAtSurface
3424.58 1275 441.313 1 10 2 6 1.25426e+06 29.3381 96515.2 1.13097 3.64329e+06 1.25426e+06 ZonesAtSurface
3474.63 1275 481.271 7 9 2 6 1.05687e+06 21.2598 147026 0 2.28076e+06 1.05687e+06 ZonesAtSurface
3524.7 1275 471.275 2 7 2 7 1.12906e+06 23.6412 54085.5 1.26922 2.68792e+06 1.12906e+06 ZonesAtSurface
3574.76 1274.99 411.296 10 0 1 9 998544 44.0411 107825 1.04137 5.624e+06 998544 ZonesAtSurface
3624.85 1274.99 401.304 10 0 1 10 541487 25.0291 88524.7 1.02512 3.18702e+06 541487 ZonesAtSurface
3674.89 1275.01 541.165 0 2 2 8 1.31877e+06 15.06 95053 1.54834 2.19478e+06 1.31877e+06 ZonesAtSurface
3724.99 1274.99 431.261 8 0 1 11 1.2739e+06 43.2808 121626 1.00947 6.61038e+06 1.2739e+06 ZonesAtSurface
3775.08 1275 581.08 0 4 2 8 1.14568e+06 23.1836 59181.6 1.66681 2.06593e+06 1.14568e+06 ZonesAtSurface
3825.17 1275 541.118 7 5 1 8 941224 43.9508 89370.5 1.11528 3.82956e+06 941224 ZonesAtSurface
3875.23 1275 551.131 8 5 1 7 831553 40.4011 117982 1.11968 2.9335e+06 831553 ZonesAtSurface
3925.33 1275 561.108 8 7 2 6 869966 21.948 89967.3 1.08566 2.27903e+06 869966 ZonesAtSurface
3975.4 1275 521.152 0 0 2 6 672775 43.2071 51346.3 1.01249 3.0739e+06 672775 ZonesAtSurface
4025.46 1275 531.158 2 6 2 5 808832 38.9979 127057 1.09236 2.7259e+06 808832 ZonesAtSurface
4075.52 1275 491.225 1 3 2 5 529768 24.0233 106183 1.04806 1.42884e+06 529768 ZonesAtSurface
4125.56 1275 451.289 2 0 2 5 1.28561e+06 30.1268 113585 1.01397 4.18976e+06 1.28561e+06 ZonesAtSurface
4175.57 1275 311.397 3 0 1 7 715871 31.6975 100474 1.04154 5.07377e+06 715871 ZonesAtSurface
4225.61 1275 321.412 2 2 2 6 1.12961e+06 24.3016 98472.1 1.01545 3.32679e+06 1.12961e+06 ZonesAtSurface
4275.6 1274.99 231.467 3 0 1 7 887784 20.9732 145914 1.08925 4.05731e+06 887784 ZonesAtSurface
4325.64 1274.99 241.477 1 0 2 6 1.20543e+06 18.4077 106022 1.01421 3.25218e+06 1.20543e+06 ZonesAtSurface
4375.62 1274.99 151.523 1 0 1 7 1.37904e+06 15.0406 120668 1.0181 4.10236e+06 1.37904e+06 ZonesAtSurface
4425.62 1274.98 111.549 10 0 1 7 589085 18.4935 86641.5 1.05342 2.7965e+06 589085 ZonesAtSurface
4475.65 1274.98 121.558 3 0 2 6 909250 26.4609 112439 1.02999 2.95101e+06 909250 ZonesAtSurface
4525.59 1274.98 31.601 1 0 1 7 574137 20.0278 136779 1.15638 4.40451e+06 574137 ZonesAtSurface
4575.54 1274.98 -8.36556 32 0 1 7 1.13024e+06 33.6537 88862 1.04313 4.71016e+06 1.13024e+06 ZonesAtSurface
4625.47 1274.98 -48.3451 32 0 1 7 504368 28.1788 129780 1.01462 7.20192e+06 504368 ZonesAtSurface
4675.38 1274.98 -38.2666 53 0 1 6 1.02751e+06 16.1138 67938 1.07938 3.09304e+06 1.02751e+06 ZonesAtSurface
4725.33 1274.98 -28.2557 53 0 1 5 771724 38.8068 98089.2 4.7734 2.11654e+06 771724 ZonesAtSurface
4775.29 1274.98 -18.259 79 5 1 4 1.48278e+06 20.9888 144940 1.59581 3.34969e+06 1.48278e+06 ZonesAtSurface
4825.2 1274.99 -8.22911 71 5 1 3 1.422e+06 21.3474 137990 1.93174 2.64808e+06 1.422e+06 ZonesAtSurface
4875.12 1274.98 1.76393 56 6 1 2 1.20904e+06 27.0054 116456 2.49108 1.78502e+06 1.20904e+06 ZonesAtSurface
4925.06 1274.98 11.7606 111 0 1 1 593471 16.6007 75272 1.52054 1.59995e+06 593471 ZonesAtSurface
74.9556 1324.99 -9.74744 74 0 1 1 709036 28.8921 122226 1.74003 3.00856e+06 709036 ZonesAtSurface
124.835 1324.99 -34.7576 120 0 1 2 945414 39.3815 66027.6 1.30162 6.16238e+06 945414 ZonesAtSurface
174.754 1324.98 -9.70741 52 64 1 2 1.38159e+06 43.8259 50143.3 3.34661 2.78578e+06 1.38159e+06 ZonesAtSurface
224.689 1324.99 -34.7424 94 0 1 3 572063 38.2379 146518 1.44988 3.98674e+06 572063 ZonesAtSurface
274.615 1324.99 -9.72654 90 0 1 3 509624 26.9746 66721.8 1.83444 1.30665e+06 509624 ZonesAtSurface
324.571 1325 -34.78 79 0 1 4 725734 20.5321 126241 1.11489 3.5469e+06 725734 ZonesAtSurface
374.512 1325 -9.78598 47 7 1 4 599198 17.2465 54159.7 1.33741 1.35764e+06 599198 ZonesAtSurface
424.482 1325 -34.8268 29 0 1 5 722375 15.2201 113728 1.03691 3.17019e+06 722375 ZonesAtSurface
474.434 1325 -9.83674 33 0 1 5 857625 18.4357 94366.6 1.1623 2.41264e+06 857625 ZonesAtSurface
524.431 1325 -34.8663 14 0 1 6 629160 16.1116 69677.4 1.0242 4.99018e+06 629160 ZonesAtSurface
574.398 1325.01 -9.87716 2 0 1 6 641011 37.5211 117088 1.20223 6.90624e+06 641011 ZonesAtSurface
624.374 1325.01 15.1098 0 0 1 6 1.41863e+06 33.8801 63182.3 1.55798 7.00648e+06 1.41863e+06 ZonesAtSurface
674.356 1325.02 40.0945 5 0 1 6 1.44172e+06 16.7253 118141 1.01669 5.40911e+06 1.44172e+06 ZonesAtSurface
724.323 1325.03 115.067 9 3 2 5 1.09652e+06 18.2725 121335 1.01477 2.89335e+06 1.09652e+06 ZonesAtSurface
774.317 1325.03 140.049 3 8 2 5 904251 31.1864 99497.3 1.02478 2.92872e+06 904251 ZonesAtSurface
824.323 1325.02 115.038 7 0 1 6 873662 22.5821 64675.7 1.0252 3.97429e+06 873662 ZonesAtSurface
874.321 1325.02 140.016 4 0 1 6 1.28051e+06 19.442 66768.4 1.01545 4.06143e+06 1.28051e+06 ZonesAtSurface
924.316 1325.02 214.986 0 1 2 5 1.40418e+06 33.6046 126506 1.02532 4.82912e+06 1.40418e+06 ZonesAtSurface
974.32 1325.02 289.956 9 7 2 4 789418 28.5136 56997.5 1.34697 1.9089e+06 789418 ZonesAtSurface
1024.34 1325.02 264.947 5 0 2 5 1.30879e+06 33.9965 65228.8 1.02987 4.78412e+06 1.30879e+06 ZonesAtSurface
1074.35 1325.01 289.927 4 1 2 5 1.25402e+06 33.7953 75573.1 1.02528 4.42031e+06 1.25402e+06 ZonesAtSurface
1124.37 1325.01 314.906 0 6 2 5 1.42701e+06 44.4968 102142 1.40405 4.54801e+06 1.42701e+06 ZonesAtSurface
1174.39 1325.01 389.876 0 6 2 4 1.09736e+06 42.1166 102444 1.31824 3.46832e+06 1.09736e+06 ZonesAtSurface
1224.42 1325.01 364.871 1 0 2 5 846960 39.8244 129031 1.04973 3.22352e+06 846960 ZonesAtSurface
1274.45 1325.01 439.83 7 9 2 4 1.37146e+06 21.4481 122038 1.18498 3.28964e+06 1.37146e+06 ZonesAtSurface
1324.48 1325 364.853 6 0 2 6 1.47418e+06 21.2281 127336 1.01028 4.35432e+06 1.47418e+06 ZonesAtSurface
1374.52 1325 339.86 7 3 1 7 1.13455e+06 43.7843 129807 1.14096 4.5368e+06 1.13455e+06 ZonesAtSurface
1424.56 1325 314.855 2 0 2 8 1.11231e+06 16.4357 119629 1.01792 3.21054e+06 1.11231e+06 ZonesAtSurface
1474.6 1325 339.85 1 6 2 8 1.37281e+06 34.4221 65944.4 1.19107 4.30513e+06 1.37281e+06 ZonesAtSurface
1524.66 1324.99 264.854 0 0 1 10 843842 40.7574 63701.7 1.24235 7.22608e+06 843842 ZonesAtSurface
1574.7 1324.99 289.851 9 0 1 10 1.39146e+06 33.3139 98445.4 1.00405 6.08338e+06 1.39146e+06 ZonesAtSurface
1624.75 1324.99 314.849 0 0 1 10 677848 40.0982 65662.8 1.02561 4.75837e+06 677848 ZonesAtSurface
1674.82 1324.99 289.859 5 0 1 11 794569 33.918 81514.9 1.00662 7.35837e+06 794569 ZonesAtSurface
1724.86 1324.98 364.841 7 4 1 10 1.1256e+06 39.9181 67980.6 1.15913 4.03576e+06 1.1256e+06 ZonesAtSurface
1774.94 1324.98 389.839 2 10 2 10 1.00128e+06 15.6603 105168 3.32437 789042 1.00128e+06 ZonesAtSurface
1825.02 1324.98 364.864 1 0 2 11 1.04328e+06 15.6638 102925 1.14319 2.40442e+06 1.04328e+06 ZonesAtSurface
1875.13 1324.98 339.915 2 0 1 12 1.0293e+06 30.1872 91588.3 1.02043 5.49162e+06 1.0293e+06 ZonesAtSurface
1925.27 1324.97 464.747 5 5 2 10 1.30514e+06 16.7253 124422 1.15379 2.98911e+06 1.30514e+06 ZonesAtSurface
1975.38 1324.98 389.873 9 0 2 12 903695 34.6726 68971.8 1.0014 3.4391e+06 903695 ZonesAtSurface
2025.52 1324.99 402.342 0 0 2 11 608294 18.4408 73885 1.07333 1.54167e+06 608294 ZonesAtSurface
2075.54 1324.99 302.476 3 0 1 11 1.0908e+06 40.6958 72402.7 1.07759 4.47782e+06 1.0908e+06 ZonesAtSurface
2125.44 1324.98 152.587 9 0 1 12 731607 16.0736 94305.4 1.0084 2.44269e+06 731607 ZonesAtSurface
2175.35 1324.97 2.60711 0 0 1 13 798222 25.5113 82040.7 1.27581 7.74998e+06 798222 ZonesAtSurface
2225.39 1324.97 2.63265 0 0 1 11 987103 44.2158 52245.2 2.07219 9.1683e+06 987103 ZonesAtSurface
2275.35 1324.98 -47.3588 8 0 1 10 540040 34.7602 149947 1.19135 8.37293e+06 540040 ZonesAtSurface
2325.34 1324.98 -47.3289 34 0 1 8 897045 20.0638 63591.2 1.35733 3.17278e+06 897045 ZonesAtSurface
2375.3 1324.98 -47.3061 46 0 1 6 1.31348e+06 44.0443 102036 2.84082 4.26379e+06 1.31348e+06 ZonesAtSurface
2425.24 1324.97 -47.2264 92 0 1 4 999312 28.5948 54283.9 1.66599 4.15251e+06 999312 ZonesAtSurface
2475.17 1324.96 -47.2183 100 0 1 2 983110 38.6648 124408 1.99025 6.6494e+06 983110 ZonesAtSurface
2524.97 1324.94 -27.1452 67 84 1 1 1.0886e+06 39.0646 138034 1.07562 5.60938e+06 1.0886e+06 ZonesAtSurface
2574.94 1324.91 -37.1289 117 0 1 2 1.08621e+06 21.025 71285.8 1.038 6.27339e+06 1.08621e+06 ZonesAtSurface
2624.87 1324.92 -47.1871 86 0 1 3 676445 38.0386 87501.7 1.11407 1.1423e+07 676445 ZonesAtSurface
2674.78 1324.95 -7.15857 95 10 1 3 622103 35.7463 84543 1.18537 5.03407e+06 622103 ZonesAtSurface
2724.75 1324.96 -17.1964 68 0 1 4 1.05175e+06 30.323 86153.8 1.12895 5.57094e+06 1.05175e+06 ZonesAtSurface
2774.71 1324.98 -27.2381 47 0 1 5 1.20835e+06 32.6299 50709.4 1.06944 5.74892e+06 1.20835e+06 ZonesAtSurface
2824.68 1324.99 -37.2808 36 0 1 6 969134 18.5489 62313.1 1.10526 5.05033e+06 969134 ZonesAtSurface
2874.65 1324.99 -47.3196 7 0 1 7 1.13888e+06 34.5418 59852.9 1.54429 1.14153e+07 1.13888e+06 ZonesAtSurface
2924.47 1325.03 92.6382 7 10 2 5 1.08074e+06 43.425 146037 1.63512 2.71776e+06 1.08074e+06 ZonesAtSurface
2974.5 1325.02 82.6358 5 2 2 6 1.21711e+06 42.1228 136859 1.11763 4.82151e+06 1.21711e+06 ZonesAtSurface
3024.52 1325.01 72.6233 3 0 1 7 1.07761e+06 20.7137 127514 1.02087 5.02996e+06 1.07761e+06 ZonesAtSurface
3074.48 1325.03 162.578 2 2 2 6 1.46147e+06 15.3098 125321 0.980006 3.82016e+06 1.46147e+06 ZonesAtSurface
3124.47 1325.03 202.545 0 2 2 6 1.47756e+06 36.1468 127867 1.02389 5.33573e+06 1.47756e+06 ZonesAtSurface
3174.48 1325.03 242.515 6 1 1 6 758424 25.6593 73080.9 1.00091 2.30336e+06 758424 ZonesAtSurface
3224.47 1325.03 332.454 0 8 2 5 1.05072e+06 27.6892 86243.2 1.1254 2.96713e+06 1.05072e+06 ZonesAtSurface
3274.5 1325.03 322.441 0 7 2 6 1.49732e+06 38.5314 75225.1 1.15601 5.20182e+06 1.49732e+06 ZonesAtSurface
3324.52 1325.02 362.406 9 7 1 6 961053 32.8869 98999.5 1.41119 2.39747e+06 961053 ZonesAtSurface
3374.6 1324.99 252.439 0 0 1 9 1.38123e+06 41.4765 102356 1.7935 7.17301e+06 1.38123e+06 ZonesAtSurface
3424.63 1324.99 292.405 2 0 1 9 1.49429e+06 34.6907 95303.6 1.18434 7.1935e+06 1.49429e+06 ZonesAtSurface
3474.63 1325.03 482.265 1 7 2 6 1.0928e+06 28.7495 83086 0 3.22229e+06 1.0928e+06 ZonesAtSurface
3524.71 1325.01 422.314 8 6 2 8 989869 38.1356 123234 1.11614 3.45727e+06 989869 ZonesAtSurface
3574.77 1325.02 462.284 9 5 2 8 530045 38.6598 116977 1.22435 1.53602e+06 530045 ZonesAtSurface
3624.86 1324.99 352.342 0 0 1 11 826754 37.8761 98704.3 1.01256 7.76815e+06 826754 ZonesAtSurface
3674.92 1325 442.277 8 0 1 10 692335 40.4001 135260 1.02954 3.54373e+06 692335 ZonesAtSurface
3725 1324.99 382.3 1 0 1 12 1.08045e+06 23.2728 145974 1.00471 6.02207e+06 1.08045e+06 ZonesAtSurface
3775.06 1325.01 532.169 1 0 2 9 697969 25.3604 62857.1 1.00574 2.26967e+06 697969 ZonesAtSurface
3825.16 1325.03 592.068 4 0 2 7 795598 43.1165 110119 1.05959 3.53239e+06 795598 ZonesAtSurface
3875.25 1325.02 502.17 7 0 1 8 1.05498e+06 33.7994 111036 1.03778 3.93881e+06 1.05498e+06 ZonesAtSurface
3925.32 1325.03 562.113 6 4 2 6 510312 36.336 121867 0 1.62006e+06 510312 ZonesAtSurface
3975.4 1325.03 572.102 0 8 2 5 1.12605e+06 27.0902 121774 1.4362 2.44659e+06 1.12605e+06 ZonesAtSurface
4025.46 1325.03 532.16 8 5 2 5 562371 38.5739 67003.2 1.15591 1.85536e+06 562371 ZonesAtSurface
4075.52 1325.03 442.266 1 0 2 6 589975 17.1948 66702.2 1.01778 1.57067e+06 589975 ZonesAtSurface
4125.54 1325.02 352.368 7 0 1 7 758469 22.8485 102193 1.03165 2.52106e+06 758469 ZonesAtSurface
4175.55 1325.01 262.428 4 0 1 8 507484 31.9267 149469 1.04753 5.01341e+06 507484 ZonesAtSurface
4225.6 1325.03 322.419 10 8 1 6 1.26542e+06 28.8853 145967 1.05339 3.86911e+06 1.26542e+06 ZonesAtSurface
4275.62 1325.02 282.448 1 2 2 6 1.30582e+06 19.4477 56490.6 1.03921 3.52151e+06 1.30582e+06 ZonesAtSurface
4325.63 1325.02 242.477 0 3 2 6 1.48685e+06 25.3368 72003.5 1.03894 4.4524e+06 1.48685e+06 ZonesAtSurface
4375.64 1325.02 202.506 0 1 2 6 1.2065e+06 44.9033 56676 1.03657 5.40203e+06 1.2065e+06 ZonesAtSurface
4425.65 1325.02 162.535 6 5 2 6 826945 21.2393 67679.6 1.08265 2.22863e+06 826945 ZonesAtSurface
4475.65 1325.02 122.559 0 7 2 6 1.31308e+06 31.6031 141557 1.05068 4.20694e+06 1.31308e+06 ZonesAtSurface
4525.59 1325 32.6024 1 0 1 7 1.15221e+06 38.1532 98468.2 1.24987 8.89251e+06 1.15221e+06 ZonesAtSurface
4575.54 1324.99 -7.36654 7 0 1 7 566395 31.2475 138705 1.08087 5.44489e+06 566395 ZonesAtSurface
4625.47 1324.99 -47.3429 37 0 1 7 698327 15.5206 90903.6 1.01524 5.26681e+06 698327 ZonesAtSurface
4675.38 1324.99 -37.2665 47 0 1 6 673666 34.322 106675 1.07715 4.38994e+06 673666 ZonesAtSurface
4725.32 1324.99 -27.2487 39 0 1 5 680914 37.4737 50931.6 4.8365 2.3378e+06 680914 ZonesAtSurface
4775.29 1324.99 -17.2593 71 0 1 4 1.01131e+06 26.7938 51081.6 2.04055 2.87997e+06 1.01131e+06 ZonesAtSurface
4825.2 1324.99 -7.2333 86 0 1 3 643464 34.1677 53341.2 1.69601 2.19811e+06 643464 ZonesAtSurface
4875.13 1324.99 2.76346 63 10 1 2 1.20355e+06 42.0761 52841.8 3.20195 2.34328e+06 1.20355e+06 ZonesAtSurface
4925.06 1324.99 12.7623 116 29 1 1 1.258e+06 35.5748 65658.3 1.66806 3.72221e+06 1.258e+06 ZonesAtSurface
74.9536 1374.99 -8.74377 70 15 1 1 1.46951e+06 33.2146 112267 1.51772 4.85515e+06 1.46951e+06 ZonesAtSurface
124.849 1374.99 -33.7407 122 0 1 2 1.21728e+06 15.1571 126037 1.19479 4.14487e+06 1.21728e+06 ZonesAtSurface
174.758 1374.99 -8.68575 73 67 1 2 808166 28.7405 136805 5.02301 660123 808166 ZonesAtSurface
224.69 1374.99 -33.7236 101 18 1 3 1.45546e+06 25.653 110190 1.22455 3.85572e+06 1.45546e+06 ZonesAtSurface
274.611 1375 -8.70326 94 35 1 3 1.19767e+06 16.4902 132481 1.8253 1.79121e+06 1.19767e+06 ZonesAtSurface
324.571 1375.01 -33.7571 87 0 1 4 904819 25.4203 145936 1.10859 4.32152e+06 904819 ZonesAtSurface
374.511 1375.01 -8.76913 76 20 1 4 996203 38.9023 58726.5 2.66348 2.43873e+06 996203 ZonesAtSurface
424.485 1375.01 -33.8105 51 0 1 5 839716 26.3094 110445 1.08028 4.04874e+06 839716 ZonesAtSurface
474.446 1375.02 -8.81468 25 5 1 5 702070 26.9018 107202 1.35 1.69518e+06 702070 ZonesAtSurface
524.436 1375.01 -33.8467 13 0 1 6 1.32404e+06 24.5922 148528 1.02699 6.80355e+06 1.32404e+06 ZonesAtSurface
574.405 1375.02 -8.856 14 0 1 6 1.44595e+06 32.1615 73717.4 1.0511 6.647e+06 1.44595e+06 ZonesAtSurface
624.404 1375.02 -33.8834 0 0 1 7 727215 43.5558 88675.8 2.71924 7.12139e+06 727215 ZonesAtSurface
674.362 1375.05 41.1028 8 0 2 6 1.20759e+06 28.4317 69056.9 1.08525 4.81966e+06 1.20759e+06 ZonesAtSurface
724.367 1375.04 16.0891 7 0 1 7 818778 43.8634 99782.8 2.22581 8.0637e+06 818778 ZonesAtSurface
774.351 1375.05 41.0711 0 0 1 7 756230 39.6952 69973.4 1.09555 6.57527e+06 756230 ZonesAtSurface
824.357 1375.02 16.054 0 0 1 8 800148 41.0471 121774 2.23758 7.04623e+06 800148 ZonesAtSurface
874.307 1375.06 190.999 5 3 2 5 756409 42.7669 106927 1.22538 2.71171e+06 756409 ZonesAtSurface
924.317 1375.05 215.985 4 0 2 5 500566 25.1167 139153 1.05741 1.33938e+06 500566 ZonesAtSurface
974.333 1375.05 190.98 3 8 1 6 1.28322e+06 43.5414 94251.6 1.40225 4.45071e+06 1.28322e+06 ZonesAtSurface
1024.34 1375.05 215.963 10 4 1 6 1.44733e+06 25.7775 97502.1 1.21658 3.84007e+06 1.44733e+06 ZonesAtSurface
1074.35 1375.04 240.944 0 2 1 6 1.23653e+06 37.4093 95353.1 1.13809 4.29385e+06 1.23653e+06 ZonesAtSurface
1124.37 1375.04 265.924 1 0 2 6 646121 19.6911 135270 1.06689 1.88265e+06 646121 ZonesAtSurface
1174.39 1375.03 290.905 4 2 2 6 1.3201e+06 39.9948 51266.8 1.03816 5.31884e+06 1.3201e+06 ZonesAtSurface
1224.41 1375.03 365.877 0 10 2 5 1.11624e+06 44.7228 142958 1.50011 3.33604e+06 1.11624e+06 ZonesAtSurface
1274.44 1375.02 340.875 1 2 2 6 1.00265e+06 35.7033 115241 1.06811 3.41099e+06 1.00265e+06 ZonesAtSurface
1324.48 1375.02 365.862 2 0 2 6 1.11478e+06 22.5633 73304.3 1.06691 3.09361e+06 1.11478e+06 ZonesAtSurface
1374.51 1375 290.873 3 0 1 8 911963 41.5035 133462 1.05442 5.64702e+06 911963 ZonesAtSurface
1424.56 1374.99 265.867 3 0 1 9 936636 34.9649 143888 1.00715 6.22406e+06 936636 ZonesAtSurface
1474.61 1374.99 240.865 0 0 1 10 1.18044e+06 17.9969 90738.2 1.03998 5.60463e+06 1.18044e+06 ZonesAtSurface
1524.65 1374.99 265.861 7 0 1 10 930449 31.6343 66074.4 1.00404 6.35833e+06 930449 ZonesAtSurface
1574.7 1375 290.863 10 0 1 10 717494 21.3489 139149 1.01705 3.10438e+06 717494 ZonesAtSurface
1624.76 1374.99 265.866 5 0 1 11 751811 42.3949 129797 1.08535 7.43652e+06 751811 ZonesAtSurface
1674.79 1375.01 390.832 0 1 2 9 1.24961e+06 38.0975 61791.2 1.21223 4.21403e+06 1.24961e+06 ZonesAtSurface
1724.85 1374.99 365.848 2 3 2 10 1.35215e+06 31.2063 141397 1.25524 3.69195e+06 1.35215e+06 ZonesAtSurface
1774.94 1374.98 340.869 8 0 1 11 841186 39.6578 138946 1.02114 4.53871e+06 841186 ZonesAtSurface
1825.03 1374.98 315.903 3 0 1 12 1.16534e+06 34.1957 122526 1.01777 6.62438e+06 1.16534e+06 ZonesAtSurface
1875.13 1375 490.708 7 9 2 9 950537 39.5288 138573 1.11136 3.2015e+06 950537 ZonesAtSurface
1925.25 1374.98 415.84 8 0 2 11 655421 22.6655 54153.3 1.02791 2.14564e+06 655421 ZonesAtSurface
1975.4 1374.99 440.797 9 8 2 11 539476 33.7287 64906.4 1.02693 1.84784e+06 539476 ZonesAtSurface
2025.51 1374.99 403.347 2 2 2 11 1.17604e+06 15.0987 135006 1.105 2.73836e+06 1.17604e+06 ZonesAtSurface
2075.53 1374.98 303.479 9 2 2 11 1.26308e+06 31.7991 145200 1.23616 4.05623e+06 1.26308e+06 ZonesAtSurface
2125.38 1374.97 103.593 1 0 1 13 530423 30.6868 112976 1.01077 7.10888e+06 530423 ZonesAtSurface
2175.34 1374.97 3.60262 1 0 1 13 531626 19.4107 124603 1.00866 6.78948e+06 531626 ZonesAtSurface
2225.33 1374.97 -46.3897 0 0 1 12 913159 21.7619 124393 1.52355 7.09314e+06 913159 ZonesAtSurface
2275.35 1374.97 -46.3653 15 0 1 10 1.49157e+06 19.4832 129952 1.16615 7.77727e+06 1.49157e+06 ZonesAtSurface
2325.33 1374.97 -46.3297 45 0 1 8 1.36373e+06 21.7555 117810 1.3519 5.68963e+06 1.36373e+06 ZonesAtSurface
2375.3 1374.97 -46.2939 72 0 1 6 1.25457e+06 25.7197 101425 1.84975 4.60864e+06 1.25457e+06 ZonesAtSurface
2425.22 1374.94 -46.2146 100 0 1 4 1.39786e+06 28.1556 131960 1.63292 6.15781e+06 1.39786e+06 ZonesAtSurface
2475.16 1374.9 -46.2019 97 0 1 2 1.2759e+06 44.2851 142175 1.75008 1.18555e+07 1.2759e+06 ZonesAtSurface
2524.95 1374.86 -26.0658 108 61 1 1 763327 30.3017 104401 1.00081 5.40041e+06 763327 ZonesAtSurface
2574.95 1374.79 -36.0508 117 14 1 2 1.34178e+06 21.478 141717 1.0111 8.10581e+06 1.34178e+06 ZonesAtSurface
2624.88 1374.84 -46.1478 87 0 1 3 1.11723e+06 37.8453 52378.9 1.04997 1.61908e+07 1.11723e+06 ZonesAtSurface
2674.8 1374.91 -6.11711 96 46 1 3 1.4673e+06 33.6991 136487 1.14807 6.37687e+06 1.4673e+06 ZonesAtSurface
2724.78 1374.94 -16.159 81 0 1 4 723613 36.1762 116577 1.04442 6.70784e+06 723613 ZonesAtSurface
2774.74 1374.97 -26.2055 50 0 1 5 1.22319e+06 23.7671 140330 1.12861 5.44752e+06 1.22319e+06 ZonesAtSurface
2824.7 1374.99 -36.2477 28 0 1 6 1.28374e+06 30.0331 114820 1.13743 5.44313e+06 1.28374e+06 ZonesAtSurface
2874.66 1375 -46.2992 24 0 1 7 1.02453e+06 36.9883 104412 1.09831 1.2111e+07 1.02453e+06 ZonesAtSurface
2924.59 1375.02 -6.31795 14 0 1 7 844892 43.785 67512.5 1.29329 9.83471e+06 844892 ZonesAtSurface
2974.55 1375.04 33.6518 6 0 1 7 880996 20.7622 114401 1.12701 4.96957e+06 880996 ZonesAtSurface
3024.53 1375.05 73.6233 4 0 2 7 1.18542e+06 38.584 58522.8 1.11089 5.32048e+06 1.18542e+06 ZonesAtSurface
3074.52 1375.05 113.591 3 0 1 7 1.46413e+06 26.4766 141930 1.00442 4.77645e+06 1.46413e+06 ZonesAtSurface
3124.51 1375.06 153.559 3 3 2 7 1.343e+06 24.3829 75506 1.03403 3.98023e+06 1.343e+06 ZonesAtSurface
3174.51 1375.06 193.532 4 3 1 7 975039 33.9276 77064.4 1.07914 3.38592e+06 975039 ZonesAtSurface
3224.54 1375.03 183.519 9 0 1 8 591805 18.8102 82119.3 1.01839 1.77432e+06 591805 ZonesAtSurface
3274.53 1375.05 273.464 5 4 1 7 575430 19.3651 121657 1.29367 1.35327e+06 575430 ZonesAtSurface
3324.57 1375.03 263.458 6 3 1 8 1.23641e+06 44.2401 141890 1.03193 5.13739e+06 1.23641e+06 ZonesAtSurface
3374.59 1375.03 303.428 2 3 1 8 931734 27.2552 107448 1.01638 2.835e+06 931734 ZonesAtSurface
3424.63 1375.01 293.411 6 0 1 9 870849 36.7276 102578 1.05323 5.45174e+06 870849 ZonesAtSurface
3474.66 1375.03 383.35 4 5 1 8 585682 17.0312 84131.1 1.0438 1.50348e+06 585682 ZonesAtSurface
3524.73 1375.02 373.348 5 0 1 9 991348 43.7165 96708.9 1.09215 4.33777e+06 991348 ZonesAtSurface
3574.81 1374.99 313.371 4 0 1 11 1.1351e+06 19.2458 137999 1.0205 4.37635e+06 1.1351e+06 ZonesAtSurface
3624.86 1375 353.35 10 0 1 11 1.49833e+06 44.3246 75076.2 1.07214 9.26822e+06 1.49833e+06 ZonesAtSurface
3674.91 1375.01 443.278 7 0 2 10 522905 17.175 107394 1.1268 1.63048e+06 522905 ZonesAtSurface
3725 1375 383.306 2 0 1 12 860486 37.5784 101803 1.00391 6.90084e+06 860486 ZonesAtSurface
3775.06 1375.03 533.176 2 2 2 9 801033 41.5989 131471 1.19249 2.61119e+06 801033 ZonesAtSurface
3825.15 1375.02 493.2 3 0 2 9 577107 28.9138 62014.7 1.02962 2.12279e+06 577107 ZonesAtSurface
3875.24 1375.02 453.227 2 0 1 9 803030 19.1092 124885 1.03729 2.61131e+06 803030 ZonesAtSurface
3925.32 1375.05 513.172 0 2 2 7 1.38844e+06 25.2014 65067.4 1.25101 3.51167e+06 1.38844e+06 ZonesAtSurface
3975.39 1375.05 473.224 2 7 2 7 1.44484e+06 38.2479 82546.8 1.13602 5.20678e+06 1.44484e+06 ZonesAtSurface
4025.44 1375.05 433.273 2 0 2 7 905231 17.0972 62345.3 1.02275 2.41601e+06 905231 ZonesAtSurface
4075.52 1375.06 443.268 9 8 1 6 514188 18.7765 121384 1.36873 1.07999e+06 514188 ZonesAtSurface
4125.52 1375.04 303.402 4 2 1 8 1.20887e+06 32.3735 94717.2 1.14772 3.96539e+06 1.20887e+06 ZonesAtSurface
4175.53 1375.02 213.451 3 0 1 9 986373 28.5765 118591 1.03968 5.66615e+06 986373 ZonesAtSurface
4225.58 1375.05 273.449 4 10 1 7 1.23305e+06 30.9054 65404.1 1.49923 2.9483e+06 1.23305e+06 ZonesAtSurface
