x y z ShearFailure TensileFailure FailureType AmountRemoved cohesion friction tension strength_stress diff_stress model group
3124.37 1325 402.461 0 0 1 2 622608 41.9847 119060 1.39303 4.26975e+06 622608 ZonesAtSurface
3174.42 1325 542.398 0 9 0 0 1.32175e+06 22.3321 111734 2.2091 1.73333e+06 1.32175e+06 ZonesAtSurface
3224.42 1325 532.361 0 4 2 1 1.02381e+06 41.4177 105508 2.14683 2.50571e+06 1.02381e+06 ZonesAtSurface
3274.46 1325 572.312 0 1 2 1 1.38181e+06 21.1266 64255.9 1.80508 2.28728e+06 1.38181e+06 ZonesAtSurface
3324.51 1325 612.26 0 0 2 1 1.06784e+06 32.9763 61077.9 2.11858 2.22194e+06 1.06784e+06 ZonesAtSurface
3374.51 1325 552.221 0 0 1 3 1.39008e+06 32.1982 146053 1.33025 4.77807e+06 1.39008e+06 ZonesAtSurface
3424.59 1325 642.146 1 0 1 2 910251 20.1732 70408.7 1.01006 2.93572e+06 910251 ZonesAtSurface
3474.72 1325 732.077 2 4 2 1 566874 41.6357 78575.9 1.77263 1.47893e+06 566874 ZonesAtSurface
3524.7 1325 672.035 0 0 2 3 1.3958e+06 16.2175 84953.2 1.42152 2.91187e+06 1.3958e+06 ZonesAtSurface
3574.73 1325 661.983 6 0 2 4 1.09602e+06 20.3445 53632.7 1.42408 2.7703e+06 1.09602e+06 ZonesAtSurface
3624.8 1325 701.907 0 0 2 4 657664 43.9859 137475 1.45715 2.82239e+06 657664 ZonesAtSurface
3674.89 1325 741.842 0 0 2 4 1.30874e+06 27.3546 115802 1.52014 2.98816e+06 1.30874e+06 ZonesAtSurface
3724.98 1325 681.9 0 0 2 6 1.30088e+06 18.703 63920.1 1.01149 3.6068e+06 1.30088e+06 ZonesAtSurface
3775.07 1325 731.835 0 9 2 5 1.33922e+06 23.7127 140992 1.48215 2.87584e+06 1.33922e+06 ZonesAtSurface
3825.14 1325 741.831 0 0 2 4 1.37323e+06 36.2871 79879.6 2.24824 2.47054e+06 1.37323e+06 ZonesAtSurface
3875.19 1325 751.864 0 5 2 3 749629 35.3397 119326 1.81716 1.6171e+06 749629 ZonesAtSurface
3925.21 1325 761.918 0 3 2 2 889820 42.0856 140075 2.14518 1.66442e+06 889820 ZonesAtSurface
3975.23 1325 771.975 0 6 2 1 1.42715e+06 23.0493 103309 3.62408 1.17234e+06 1.42715e+06 ZonesAtSurface
4025.32 1325 732.037 0 1 2 1 1.03158e+06 43.5233 97014.6 3.48331 1.50499e+06 1.03158e+06 ZonesAtSurface
4075.35 1325 742.097 0 10 0 0 1.47189e+06 15.3645 50864.6 3.19364 1.22464e+06 1.47189e+06 ZonesAtSurface
4125.44 1325 702.158 0 10 0 0 1.49078e+06 17.256 113510 2.63569 1.51935e+06 1.49078e+06 ZonesAtSurface
4175.57 1325 612.223 4 0 2 1 602230 24.0489 87425.4 1.22455 1.97019e+06 602230 ZonesAtSurface
4225.63 1325 572.276 0 2 2 1 1.46723e+06 30.2481 70233.2 2.35213 2.4414e+06 1.46723e+06 ZonesAtSurface
4275.67 1325 532.324 2 0 2 1 668645 38.771 67923.9 1.52105 2.58992e+06 668645 ZonesAtSurface
4325.71 1325 442.373 0 0 2 2 1.49063e+06 17.378 128492 1.30982 3.84186e+06 1.49063e+06 ZonesAtSurface
4375.72 1325 452.402 9 4 2 1 1.32166e+06 18.3656 114497 1.38574 2.77478e+06 1.32166e+06 ZonesAtSurface
4425.71 1325 312.468 0 0 1 3 1.47635e+06 38.3484 50437.8 1.25571 6.40533e+06 1.47635e+06 ZonesAtSurface
4475.72 1325 322.489 0 0 1 2 1.07632e+06 32.4908 50855.5 1.32445 3.89462e+06 1.07632e+06 ZonesAtSurface
4525.72 1325 282.519 8 0 2 2 1.12401e+06 18.1277 106249 1.08222 3.53845e+06 1.12401e+06 ZonesAtSurface
4575.67 1325 192.562 7 0 1 3 771623 18.8966 132142 1.05521 2.9494e+06 771623 ZonesAtSurface
4625.57 1325 102.599 8 0 1 4 1.07361e+06 39.4476 76543 1.07765 8.7484e+06 1.07361e+06 ZonesAtSurface
4675.45 1325 12.6086 4 0 1 5 1.05012e+06 19.8265 131437 1.00343 7.62686e+06 1.05012e+06 ZonesAtSurface
4725.52 1325 72.6274 9 2 2 3 744551 41.2304 81396.6 1.77587 2.29933e+06 744551 ZonesAtSurface
4775.34 1325 -17.3754 21 0 1 4 1.01131e+06 26.7938 51081.6 1.067 1.11976e+07 1.01131e+06 ZonesAtSurface
4825.26 1325 -7.3341 33 0 1 3 643464 34.1677 53341.2 1.14852 5.29413e+06 643464 ZonesAtSurface
4875.18 1325 2.68759 40 0 1 2 1.20355e+06 42.0761 52841.8 1.2575 7.17956e+06 1.20355e+06 ZonesAtSurface
4925.08 1325 12.7157 52 1 1 1 1.258e+06 35.5748 65658.3 1.34913 4.82176e+06 1.258e+06 ZonesAtSurface
74.9479 1375.01 -8.77818 55 3 1 1 1.46951e+06 33.2146 112267 1.49153 4.73719e+06 1.46951e+06 ZonesAtSurface
124.831 1375.01 -33.8011 50 0 1 2 1.21728e+06 15.1571 126037 1.08396 4.98336e+06 1.21728e+06 ZonesAtSurface
174.743 1375.01 -8.76935 49 14 1 2 808166 28.7405 136805 1.60398 1.68773e+06 808166 ZonesAtSurface
224.661 1375.01 -33.8239 39 0 1 3 1.45546e+06 25.653 110190 1.01782 6.23438e+06 1.45546e+06 ZonesAtSurface
274.578 1375.01 -8.81757 35 6 1 3 1.19767e+06 16.4902 132481 1.42215 2.40383e+06 1.19767e+06 ZonesAtSurface
324.547 1375 -33.8665 20 0 1 4 904819 25.4203 145936 1.02058 8.4223e+06 904819 ZonesAtSurface
374.408 1375.01 41.1339 1 1 2 3 939339 22.1192 63689.8 1.21488 2.43163e+06 939339 ZonesAtSurface
424.431 1375.01 16.1167 3 0 1 4 967885 21.1067 74439.1 1.00684 6.10236e+06 967885 ZonesAtSurface
474.308 1375.01 141.107 1 0 1 2 815168 15.5297 114719 1.06834 2.38714e+06 815168 ZonesAtSurface
524.275 1375.01 216.086 10 9 2 1 679035 17.9744 115202 1.28009 1.39598e+06 679035 ZonesAtSurface
574.269 1375.01 241.071 0 9 1 1 1.47077e+06 19.2085 142615 1.44537 2.77521e+06 1.47077e+06 ZonesAtSurface
624.264 1375.01 266.055 0 9 2 1 1.307e+06 25.6923 114823 1.4323 2.79991e+06 1.307e+06 ZonesAtSurface
674.26 1375.01 291.037 8 6 2 1 667013 41.2753 111131 1.07301 2.40215e+06 667013 ZonesAtSurface
724.258 1375.01 316.019 10 4 2 1 723539 29.1483 139454 1.03324 2.15255e+06 723539 ZonesAtSurface
774.258 1375.01 341 0 9 2 1 1.20324e+06 43.0343 95497.5 2.41648 2.13006e+06 1.20324e+06 ZonesAtSurface
824.262 1375.01 365.98 0 8 2 1 773685 42.0197 114682 1.48714 2.10822e+06 773685 ZonesAtSurface
874.268 1375.01 390.959 0 8 2 1 1.00782e+06 18.9517 101157 1.45466 1.9406e+06 1.00782e+06 ZonesAtSurface
924.277 1375.01 415.937 0 6 2 1 1.172e+06 37.2771 127192 2.49935 1.92953e+06 1.172e+06 ZonesAtSurface
974.289 1375.01 440.915 0 3 2 1 1.34413e+06 36.609 148673 2.67031 2.0031e+06 1.34413e+06 ZonesAtSurface
1024.31 1375.01 465.891 0 6 2 1 919961 44.7526 101175 2.398 1.87467e+06 919961 ZonesAtSurface
1074.33 1375.01 490.867 0 8 2 1 1.29968e+06 16.2233 124415 2.1361 1.61456e+06 1.29968e+06 ZonesAtSurface
1124.36 1375.01 515.842 0 7 2 1 832279 17.243 119016 1.61278 1.35685e+06 832279 ZonesAtSurface
1174.39 1375.01 540.816 0 8 2 1 760871 28.1054 56321 2.01045 1.23331e+06 760871 ZonesAtSurface
1224.41 1375.01 515.796 1 0 2 2 858339 38.7405 96732.1 1.24128 2.90092e+06 858339 ZonesAtSurface
1274.45 1375.01 540.771 5 8 2 2 787109 17.7606 140670 1.66352 1.31868e+06 787109 ZonesAtSurface
1324.47 1375 515.759 0 5 2 3 1.22878e+06 31.4329 113097 1.39326 3.12032e+06 1.22878e+06 ZonesAtSurface
1374.51 1375 540.741 3 10 2 3 1.39126e+06 16.0611 66231.2 2.26531 1.66378e+06 1.39126e+06 ZonesAtSurface
1424.54 1375 465.762 0 0 1 5 1.26928e+06 21.4666 129283 1.52361 3.13784e+06 1.26928e+06 ZonesAtSurface
1474.57 1375 440.749 0 0 1 6 1.24651e+06 17.9786 83707 1.26277 4.23176e+06 1.24651e+06 ZonesAtSurface
1524.63 1375 515.702 8 2 2 5 1.2351e+06 43.4312 131906 1.12632 4.73731e+06 1.2351e+06 ZonesAtSurface
1574.68 1375 540.663 3 0 2 5 607939 36.8503 127342 1.02104 2.4409e+06 607939 ZonesAtSurface
1624.73 1375 565.622 0 8 1 5 1.35538e+06 44.0745 137269 1.22985 4.71913e+06 1.35538e+06 ZonesAtSurface
1674.79 1375 590.573 8 0 1 5 635718 43.3163 110259 1.01686 3.20497e+06 635718 ZonesAtSurface
1724.86 1375 615.516 4 0 2 5 1.10659e+06 20.6239 117417 1.08565 3.04844e+06 1.10659e+06 ZonesAtSurface
1774.96 1375 590.532 5 0 2 6 736501 19.8915 127830 1.02933 2.35183e+06 736501 ZonesAtSurface
1825.06 1375 615.483 1 6 1 6 1.49992e+06 35.8359 102575 1.13939 4.92694e+06 1.49992e+06 ZonesAtSurface
1875.09 1375 740.292 0 2 2 4 1.28618e+06 16.7826 84625 1.36861 2.52052e+06 1.28618e+06 ZonesAtSurface
1925.24 1375 665.379 0 6 2 6 1.37488e+06 29.7932 142216 1.92536 2.38473e+06 1.37488e+06 ZonesAtSurface
1975.31 1375.01 690.389 0 6 2 6 794110 41.118 52550.1 1.78983 1.8793e+06 794110 ZonesAtSurface
2025.46 1375 652.982 1 6 2 6 761186 15.1164 95282.5 1.39421 1.42081e+06 761186 ZonesAtSurface
2075.59 1375.01 603.086 1 1 2 5 1.25337e+06 36.9006 92504.1 1.24831 4.33073e+06 1.25337e+06 ZonesAtSurface
2125.76 1375 453.263 6 0 1 6 1.20392e+06 24.4696 133651 1.0109 3.78926e+06 1.20392e+06 ZonesAtSurface
2175.79 1375 353.4 6 0 1 6 1.18469e+06 44.5816 80087.5 1.05403 6.22659e+06 1.18469e+06 ZonesAtSurface
2225.73 1375 253.518 6 0 1 6 1.38278e+06 39.6529 61602.7 1.03442 6.33753e+06 1.38278e+06 ZonesAtSurface
2275.6 1375 153.595 6 0 1 6 852965 24.1832 147098 1.07852 4.2007e+06 852965 ZonesAtSurface
2325.44 1375 53.6251 6 0 1 6 1.24324e+06 26.0786 125012 1.09304 7.12495e+06 1.24324e+06 ZonesAtSurface
2375.3 1375 -46.3824 6 0 1 6 1.25457e+06 25.7197 101425 1.68825 7.81995e+06 1.25457e+06 ZonesAtSurface
2425.28 1375 -46.3739 28 0 1 4 1.39786e+06 28.1556 131960 1.51409 7.30877e+06 1.39786e+06 ZonesAtSurface
2475.21 1375 -46.3549 23 0 1 2 1.2759e+06 44.2851 142175 2.83052 7.24716e+06 1.2759e+06 ZonesAtSurface
2525.05 1375.01 -26.2571 40 23 1 1 763327 30.3017 104401 2.11171 1.33936e+06 763327 ZonesAtSurface
2574.96 1375.01 -36.273 49 4 1 2 1.34178e+06 21.478 141717 1.28016 4.13486e+06 1.34178e+06 ZonesAtSurface
2624.87 1375.01 -46.3206 38 0 1 3 1.11723e+06 37.8453 52378.9 1.05509 1.15271e+07 1.11723e+06 ZonesAtSurface
2674.75 1375.01 -6.29431 1 0 2 3 1.4673e+06 33.6991 136487 1.09237 6.22763e+06 1.4673e+06 ZonesAtSurface
2724.72 1375 -16.3163 10 0 1 4 723613 36.1762 116577 1.07158 1.30508e+07 723613 ZonesAtSurface
2774.62 1375 23.6832 6 0 1 4 1.08997e+06 38.5724 142959 1.03644 8.63229e+06 1.08997e+06 ZonesAtSurface
2824.48 1375 113.679 6 0 2 3 616982 27.4296 66434.5 1.12193 2.6029e+06 616982 ZonesAtSurface
2874.49 1375 103.66 7 0 1 4 577675 36.6345 145664 1.00464 7.61978e+06 577675 ZonesAtSurface
2924.37 1375.01 243.606 8 2 1 2 1.42453e+06 26.5525 129621 1.12244 4.12205e+06 1.42453e+06 ZonesAtSurface
2974.36 1375.01 283.579 5 2 2 2 1.06769e+06 18.2039 127339 1.12742 2.55069e+06 1.06769e+06 ZonesAtSurface
3024.37 1375 273.554 0 0 1 3 1.49841e+06 36.3424 136123 1.21484 6.51434e+06 1.49841e+06 ZonesAtSurface
3074.36 1375.01 363.505 4 0 1 2 1.12456e+06 38.0246 59295.9 1.27456 4.21921e+06 1.12456e+06 ZonesAtSurface
3124.37 1375.01 403.462 6 0 2 2 807213 15.6645 85130.8 1.01131 2.40205e+06 807213 ZonesAtSurface
3174.39 1375.01 493.405 0 9 2 1 1.21383e+06 25.6592 110845 1.36433 2.72643e+06 1.21383e+06 ZonesAtSurface
3224.42 1375.01 533.359 0 8 2 1 1.10012e+06 37.7407 115573 1.58584 2.62006e+06 1.10012e+06 ZonesAtSurface
3274.46 1375.01 573.311 0 7 1 1 1.11383e+06 31.6822 105334 1.6705 2.28332e+06 1.11383e+06 ZonesAtSurface
3324.48 1375.01 563.267 1 1 2 2 1.01084e+06 16.1259 138219 1.059 2.52957e+06 1.01084e+06 ZonesAtSurface
3374.57 1375.01 653.208 10 8 1 1 833988 23.9162 59475.8 1.39932 1.81003e+06 833988 ZonesAtSurface
3424.55 1375.01 593.164 0 5 1 3 1.44743e+06 40.7555 140508 1.56547 4.18797e+06 1.44743e+06 ZonesAtSurface
3474.66 1375.01 683.09 4 0 2 2 756683 21.7791 94634.6 1.18038 2.09793e+06 756683 ZonesAtSurface
3524.66 1375.01 623.06 2 0 2 4 924797 43.8379 83042.9 1.1891 4.27618e+06 924797 ZonesAtSurface
3574.73 1375.01 662.991 10 4 2 4 1.45693e+06 22.617 91780.6 1.26472 3.48661e+06 1.45693e+06 ZonesAtSurface
3624.84 1375.01 752.879 5 9 2 3 796349 42.7987 77636.2 1.32425 2.68294e+06 796349 ZonesAtSurface
3674.89 1375.01 742.842 1 0 2 4 586464 20.7352 114831 1.75664 1.17648e+06 586464 ZonesAtSurface
3724.98 1375.01 732.833 0 10 2 5 1.01421e+06 41.4847 95886.5 1.78769 2.46029e+06 1.01421e+06 ZonesAtSurface
3775.08 1375.01 682.888 1 1 2 6 1.44983e+06 32.3957 86942.7 1.02381 5.1714e+06 1.44983e+06 ZonesAtSurface
3825.16 1375.01 692.879 1 0 2 5 970344 23.361 134630 1.34349 2.28657e+06 970344 ZonesAtSurface
3875.24 1375.01 702.88 0 2 2 4 1.29403e+06 20.0358 65273.8 1.30058 2.90606e+06 1.29403e+06 ZonesAtSurface
3925.21 1375.01 762.92 0 8 2 2 888459 17.7387 51783.5 1.75801 1.37069e+06 888459 ZonesAtSurface
3975.3 1375.01 722.984 5 0 2 2 520661 23.3256 74878.6 1.12733 1.40827e+06 520661 ZonesAtSurface
4025.32 1375.01 733.043 0 10 2 1 1.10762e+06 21.4852 84629.7 2.4049 1.36071e+06 1.10762e+06 ZonesAtSurface
4075.41 1375.01 693.106 8 4 2 1 558105 35.8497 74701.6 1.28935 1.73415e+06 558105 ZonesAtSurface
4125.5 1375.01 653.167 0 8 2 1 878946 36.1086 55400.3 1.54005 2.28014e+06 878946 ZonesAtSurface
4175.61 1375.01 563.236 4 0 2 2 812250 23.368 100148 1.02725 2.9563e+06 812250 ZonesAtSurface
4225.65 1375.01 523.286 0 0 2 2 1.21398e+06 25.5565 146444 1.37552 3.23302e+06 1.21398e+06 ZonesAtSurface
4275.67 1375.01 533.325 0 9 2 1 1.4711e+06 24.2177 141568 1.69139 2.57755e+06 1.4711e+06 ZonesAtSurface
4325.71 1375.01 443.374 5 0 1 2 646589 31.4731 112886 1.05773 3.07109e+06 646589 ZonesAtSurface
4375.73 1375.01 403.415 8 0 2 2 1.32604e+06 17.912 53242.4 1.07528 3.58551e+06 1.32604e+06 ZonesAtSurface
4425.73 1375.02 363.453 9 0 2 2 625580 16.8883 107636 1.03404 2.08939e+06 625580 ZonesAtSurface
4475.73 1375.02 323.484 6 0 2 2 772163 39.1589 61113.2 1.16414 2.93876e+06 772163 ZonesAtSurface
4525.66 1375.01 183.553 7 0 1 4 1.14241e+06 15.6985 114742 1.00661 4.87462e+06 1.14241e+06 ZonesAtSurface
4575.72 1375.02 243.55 8 2 2 2 766268 39.4047 145156 1.33637 2.44007e+06 766268 ZonesAtSurface
4625.65 1375.01 153.592 9 0 1 3 1.40578e+06 15.1195 115408 1.0504 3.70418e+06 1.40578e+06 ZonesAtSurface
4675.45 1375.01 13.6124 3 0 1 5 767363 42.2774 148305 1.5122 1.02575e+07 767363 ZonesAtSurface
4725.38 1375.01 -26.3865 0 0 1 5 929090 44.0393 131139 2.46138 1.13142e+07 929090 ZonesAtSurface
4775.34 1375.01 -16.3665 13 0 1 4 1.12055e+06 35.1849 92898.7 1.11149 1.27111e+07 1.12055e+06 ZonesAtSurface
4825.26 1375 -6.33364 30 0 1 3 1.03204e+06 42.4664 94147.6 1.24834 9.72084e+06 1.03204e+06 ZonesAtSurface
4875.18 1375 3.68515 47 0 1 2 566879 43.1777 105575 1.17514 7.1725e+06 566879 ZonesAtSurface
4925.08 1375 13.7127 46 0 1 1 637986 39.6296 89509 1.34358 5.33267e+06 637986 ZonesAtSurface
74.9489 1425.02 -7.76876 52 0 1 1 1.26598e+06 34.8757 119297 1.34184 5.12317e+06 1.26598e+06 ZonesAtSurface
124.835 1425.02 -32.7849 50 0 1 2 1.42282e+06 37.8781 53919.4 1.10475 8.51306e+06 1.42282e+06 ZonesAtSurface
174.736 1425.02 -7.75375 48 24 1 2 1.48046e+06 20.6933 61723.4 1.53557 2.91442e+06 1.48046e+06 ZonesAtSurface
224.662 1425.02 -32.8039 39 0 1 3 1.47543e+06 24.6595 115822 1.02694 5.74354e+06 1.47543e+06 ZonesAtSurface
274.572 1425.02 -7.79466 39 3 1 3 559026 19.0764 54931.3 1.61036 1.42927e+06 559026 ZonesAtSurface
324.538 1425.01 -32.8528 25 0 1 4 549777 26.2047 146395 1.0434 5.13639e+06 549777 ZonesAtSurface
374.399 1425.03 42.1397 9 6 2 3 1.09658e+06 33.469 122939 1.09285 3.45829e+06 1.09658e+06 ZonesAtSurface
424.368 1425.03 67.1268 3 5 2 3 615734 19.2731 54756.5 0.942225 1.79579e+06 615734 ZonesAtSurface
474.338 1425.04 92.1109 1 8 2 3 1.49616e+06 39.6917 110060 1.21128 5.01567e+06 1.49616e+06 ZonesAtSurface
524.314 1425.03 117.097 5 0 2 3 685707 30.1297 91532.3 1.02424 2.17872e+06 685707 ZonesAtSurface
574.295 1425.03 142.078 4 6 1 3 1.2977e+06 27.8211 99895.9 1.09589 3.80493e+06 1.2977e+06 ZonesAtSurface
624.28 1425.03 167.062 8 0 1 3 649843 42.8337 61518.5 1.0587 2.90559e+06 649843 ZonesAtSurface
674.268 1425.03 192.045 5 4 1 3 1.38027e+06 18.6363 103059 1.06041 3.6193e+06 1.38027e+06 ZonesAtSurface
724.26 1425.03 217.028 7 4 2 3 834867 44.0575 131828 1.08936 3.30987e+06 834867 ZonesAtSurface
774.255 1425.02 242.01 6 0 2 3 678779 30.0028 79700.8 1.08814 2.55242e+06 678779 ZonesAtSurface
824.255 1425.02 316.987 7 10 2 2 1.07853e+06 18.2603 119124 1.64947 2.15684e+06 1.07853e+06 ZonesAtSurface
874.26 1425.02 341.967 0 0 2 2 787309 16.0614 136399 1.69908 1.60232e+06 787309 ZonesAtSurface
924.268 1425.02 366.947 0 1 2 2 878384 38.3912 139802 2.56637 2.27553e+06 878384 ZonesAtSurface
974.273 1425.02 341.935 4 0 2 3 617072 15.1945 62338.3 1.07738 1.56811e+06 617072 ZonesAtSurface
1024.29 1425.02 366.913 5 0 2 3 605355 42.0347 109904 1.1345 2.31766e+06 605355 ZonesAtSurface
1074.3 1425.02 391.891 0 5 2 3 1.36033e+06 44.7106 100559 2.07181 3.22751e+06 1.36033e+06 ZonesAtSurface
1124.32 1425.02 416.867 0 7 2 3 1.36149e+06 29.6966 85853.4 1.57772 3.00359e+06 1.36149e+06 ZonesAtSurface
1174.35 1425.02 441.843 0 8 2 3 1.26458e+06 44.3626 119210 1.89785 3.17402e+06 1.26458e+06 ZonesAtSurface
1224.38 1425.02 466.816 0 7 2 3 1.30717e+06 22.615 101932 1.30343 3.01955e+06 1.30717e+06 ZonesAtSurface
1274.42 1425.02 491.787 0 8 2 3 965112 25.2065 67917.7 1.49155 2.01774e+06 965112 ZonesAtSurface
1324.46 1425.01 516.759 8 10 2 3 575040 44.2814 97083.2 1.96072 1.24825e+06 575040 ZonesAtSurface
1374.49 1425.01 491.76 10 0 1 4 1.16823e+06 22.0843 104054 1.24082 2.85133e+06 1.16823e+06 ZonesAtSurface
1424.54 1425 516.742 7 7 2 4 1.00446e+06 26.2524 85185.6 1.7873 1.78185e+06 1.00446e+06 ZonesAtSurface
1474.56 1425 441.752 0 0 1 6 1.22363e+06 41.9131 81380.9 1.10815 6.99385e+06 1.22363e+06 ZonesAtSurface
1524.62 1425 516.702 5 0 2 5 807642 16.0613 83545.6 1.02466 2.25068e+06 807642 ZonesAtSurface
1574.66 1425 491.685 6 0 1 6 857267 18.072 58064.8 1.00558 3.20058e+06 857267 ZonesAtSurface
1624.71 1425 516.647 5 0 1 6 1.30526e+06 37.0114 69226.8 1.01458 6.40276e+06 1.30526e+06 ZonesAtSurface
1674.79 1425 591.577 8 7 2 5 935491 40.8747 53423.1 1.27692 3.1077e+06 935491 ZonesAtSurface
1724.85 1425 616.519 10 8 2 5 588847 41.6407 50309.6 1.27194 1.96595e+06 588847 ZonesAtSurface
1774.95 1425 591.527 6 0 2 6 745498 39.3148 135433 1.0177 3.34831e+06 745498 ZonesAtSurface
1825.06 1425 616.475 6 0 1 6 642317 16.0996 67653.8 0.988863 1.67822e+06 642317 ZonesAtSurface
1875.08 1425.01 741.277 2 6 2 4 1.08528e+06 16.9662 129749 1.98197 1.46565e+06 1.08528e+06 ZonesAtSurface
1925.25 1425.01 666.373 0 1 2 6 777039 34.6691 139371 1.40913 1.88284e+06 777039 ZonesAtSurface
1975.32 1425.01 691.383 0 6 2 6 784067 18.0484 54899.8 1.32655 1.60026e+06 784067 ZonesAtSurface
2025.46 1425.01 653.981 0 6 2 6 742644 35.5281 68670.6 1.12687 2.41157e+06 742644 ZonesAtSurface
2075.65 1425.01 554.122 6 6 2 6 1.48067e+06 40.7709 130912 1.05155 5.85335e+06 1.48067e+06 ZonesAtSurface
2125.78 1425 454.254 6 2 1 6 758889 27.0322 80087.1 1.01309 2.42789e+06 758889 ZonesAtSurface
2175.83 1425 354.391 6 1 1 6 930444 41.264 57951 1.03714 4.12494e+06 930444 ZonesAtSurface
2225.77 1425 254.514 6 5 1 6 1.04718e+06 38.0176 125616 1.02247 4.03617e+06 1.04718e+06 ZonesAtSurface
2275.63 1425 154.597 6 1 1 6 1.33236e+06 28.0824 58737 1.06145 4.24644e+06 1.33236e+06 ZonesAtSurface
2325.56 1425 104.625 10 9 1 5 1.06559e+06 23.0332 127906 1.15463 2.75712e+06 1.06559e+06 ZonesAtSurface
2375.31 1425 -45.3782 6 0 1 6 1.27645e+06 17.5824 52694.8 1.16459 7.18978e+06 1.27645e+06 ZonesAtSurface
2425.29 1425 -45.3623 28 0 1 4 924217 33.163 109465 1.61171 6.30592e+06 924217 ZonesAtSurface
2475.23 1425.01 -45.3349 36 0 1 2 717819 35.6048 61668.9 2.59123 4.40391e+06 717819 ZonesAtSurface
2525.05 1425.03 -25.2269 40 25 1 1 1.26228e+06 20.3243 68846.4 1.78225 2.27053e+06 1.26228e+06 ZonesAtSurface
2574.97 1425.02 -35.2457 50 16 1 2 1.34986e+06 35.0185 79468 1.79402 3.54437e+06 1.34986e+06 ZonesAtSurface
2624.87 1425.01 -45.2932 37 0 1 3 1.41326e+06 15.2444 124461 1.10469 5.29939e+06 1.41326e+06 ZonesAtSurface
2674.75 1425.02 -5.26525 36 13 1 3 1.43946e+06 28.0391 139013 1.47386 3.5024e+06 1.43946e+06 ZonesAtSurface
2724.71 1425.01 -15.3038 21 0 1 4 926450 15.7098 106855 1.03738 5.26643e+06 926450 ZonesAtSurface
2774.69 1425 -25.3248 0 0 1 5 821115 32.3327 114084 1.00996 9.91622e+06 821115 ZonesAtSurface
2824.47 1425.02 114.687 10 8 1 3 649212 30.297 86010.1 1.65589 1.32475e+06 649212 ZonesAtSurface
2874.49 1425.01 104.667 1 0 1 4 948855 15.3194 63758.7 1.0192 3.22605e+06 948855 ZonesAtSurface
2924.39 1425.02 194.621 9 7 1 3 650071 31.9408 58890.2 1.08771 2.12469e+06 650071 ZonesAtSurface
2974.37 1425.02 234.59 6 5 2 3 1.25295e+06 23.2313 140618 1.11581 3.38647e+06 1.25295e+06 ZonesAtSurface
3024.36 1425.02 274.555 7 6 2 3 1.28946e+06 15.9246 101638 1.02481 3.28338e+06 1.28946e+06 ZonesAtSurface
3074.36 1425.02 314.517 8 0 1 3 506169 36.0018 120230 1.02522 2.03346e+06 506169 ZonesAtSurface
3124.36 1425.02 354.476 9 2 2 3 906957 31.5185 124433 1.02064 2.95779e+06 906957 ZonesAtSurface
3174.37 1425.02 394.43 5 1 1 3 635632 32.5738 103656 1.03631 2.07165e+06 635632 ZonesAtSurface
3224.39 1425.02 434.385 9 0 2 3 837073 22.536 100454 1.0194 2.38024e+06 837073 ZonesAtSurface
3274.41 1425.02 474.334 6 2 2 3 738037 38.1211 133954 1.07853 2.56952e+06 738037 ZonesAtSurface
3324.45 1425.02 514.28 1 7 2 3 949736 21.9129 79192.2 1.17071 2.41226e+06 949736 ZonesAtSurface
3374.47 1425.01 504.251 0 0 1 4 1.32132e+06 31.3562 84763.1 1.07685 5.00676e+06 1.32132e+06 ZonesAtSurface
3424.52 1425.02 544.192 0 0 2 4 706028 23.619 110161 1.06359 2.51672e+06 706028 ZonesAtSurface
3474.59 1425.01 584.127 1 0 2 4 723431 15.8442 123271 1.07871 1.75102e+06 723431 ZonesAtSurface
3524.65 1425.01 624.065 2 3 2 4 1.32155e+06 38.0423 107260 1.28776 4.1867e+06 1.32155e+06 ZonesAtSurface
3574.7 1425 564.081 5 0 1 6 948973 29.4924 104990 1.01115 5.21236e+06 948973 ZonesAtSurface
3624.8 1425.01 703.915 0 1 2 4 1.30602e+06 30.2973 138962 1.15363 3.86246e+06 1.30602e+06 ZonesAtSurface
3674.87 1425 643.959 0 0 2 6 554855 19.0936 120426 1.01358 2.10147e+06 554855 ZonesAtSurface
3724.98 1425.01 683.895 2 2 2 6 1.09498e+06 25.9077 102074 1.04864 3.24129e+06 1.09498e+06 ZonesAtSurface
3775.08 1425.01 683.884 3 3 2 6 1.1032e+06 21.5807 84037.7 1.01936 3.12311e+06 1.1032e+06 ZonesAtSurface
3825.17 1425.01 693.875 5 6 2 5 1.12966e+06 17.0865 80263.2 1.62113 2.10862e+06 1.12966e+06 ZonesAtSurface
3875.25 1425.01 703.882 5 5 2 4 1.26772e+06 28.047 122465 1.29549 3.22231e+06 1.26772e+06 ZonesAtSurface
3925.33 1425.01 663.949 6 0 2 4 573428 24.8896 61900.6 1.13628 1.5524e+06 573428 ZonesAtSurface
3975.41 1425.02 624.023 2 0 2 4 925887 28.6609 89137.6 1.06105 3.72996e+06 925887 ZonesAtSurface
4025.44 1425.02 634.067 1 10 1 3 1.31415e+06 27.6211 98816.2 1.48866 3.0087e+06 1.31415e+06 ZonesAtSurface
4075.47 1425.02 644.119 9 10 2 2 699179 21.9428 115038 1.86672 1.39692e+06 699179 ZonesAtSurface
