x, y, z, sig1, sig2, sig3, S1-x, S1-y, S1-z, S2-x, S2-y, S2-z, S3-x, S3-y, S3-z, sxx, sxy, sxz, syy, syz, szz
3228.51 4074.12 387.092 -3.24168e+08 -2.9664e+08 -2.9541e+08 0.839007 -0.206681 -0.50334 0.452442 -0.248881 0.856361 -0.302265 -0.946225 -0.115302 -3.15905e+08 5.12527e+06 1.16677e+07 -2.96715e+08 -2.72942e+06 -3.03598e+08
3277.93 4074.33 427.947 -1.93031e+08 -1.78299e+08 -1.64549e+08 0.867627 -0.100879 -0.486875 0.00916309 0.98228 -0.187197 0.497131 0.157956 0.853177 -1.85991e+08 2.36917e+06 1.20552e+07 -1.78106e+08 1.12943e+06 -1.71783e+08
3327.52 4074.6 418.429 -48841.7 212903 220372 -0.112018 0.968128 -0.22401 0.993367 0.10321 -0.0506854 -0.0259497 -0.228202 -0.973268 209624 28429.8 -6379.36 -32033.8 58423.6 206844
3377.61 4074.89 459.148 -7.37583e+06 -1.90588e+06 -51013.4 0.963608 -0.265796 0.0284842 0.254903 0.881527 -0.397409 0.0805202 0.390208 0.917199 -6.97292e+06 1.45926e+06 -13149.1 -2.00989e+06 705268 -349904
3427.43 4074.56 448.21 -1.01383e+07 -6.32935e+06 -443869 0.447878 0.887618 -0.107419 0.799302 -0.343657 0.492966 0.400651 -0.306649 -0.863392 -6.14866e+06 -2.2373e+06 -1.85265e+06 -8.77683e+06 1.9214e+06 -1.986e+06
3477.67 4074.3 387.438 -4.40696e+06 -1.73218e+06 292127 0.923125 0.357163 0.14239 -0.323857 0.921869 -0.21278 -0.207262 0.150309 0.96667 -3.92456e+06 -944955 -757158 -2.02765e+06 158100 105203
3527.42 4074.31 578.344 59445.1 59445.1 59445.1 1 0 0 0 1 0 0 0 1 59445.1 0 0 59445.1 0 59445.1
3577.62 4075.33 766.482 -5.0555e+06 -664416 78449.2 -0.157276 0.357787 0.920463 0.98714 0.0839738 0.136028 -0.0286257 0.93002 -0.366393 -772424 227316 643476 -583993 -1.69925e+06 -4.28505e+06
3627.78 4074.95 558.442 -7.60394e+06 -515074 7714.61 0.926 0.320158 -0.200058 -0.325497 0.94552 0.00652717 0.191249 0.0590742 0.979762 -6.57448e+06 -2.09571e+06 1.4112e+06 -1.23987e+06 484302 -296950
3677.8 4074.49 547.644 -6.80406e+06 -3.56146e+06 -148696 0.883206 0.0592074 0.465232 0.129833 0.92236 -0.363862 -0.450655 0.381768 0.806947 -5.39776e+06 -756713 -2.57344e+06 -3.07543e+06 962040 -2.04102e+06
3727.94 4074.22 837.062 -8.37849e+06 -1.12134e+06 -307209 0.226768 0.970878 0.0772765 0.966159 -0.23426 0.107974 0.122933 0.0501763 -0.991146 -1.48222e+06 -1.59274e+06 -226370 -7.95992e+06 -584964 -364899
3777.95 4074.24 687.308 -7.71699e+06 -6.7568e+06 157096 0.882939 0.438982 -0.166471 -0.36335 0.86348 0.349828 0.297313 -0.24839 0.921904 -6.89419e+06 -882751 2.03619e+06 -6.51526e+06 -1.51306e+06 -907236
3827.86 4074.07 747.363 -6.56258e+06 -3.59887e+06 -2.41643e+06 -0.527452 0.841954 0.113612 -0.150989 -0.224495 0.962707 0.83606 0.490628 0.245536 -3.59687e+06 1.80119e+06 420335 -5.41517e+06 -141053 -3.56583e+06
3878.03 4074.3 707.325 -1.54069e+06 -98258.6 117948 0.747329 -0.642736 -0.168492 0.604228 0.762871 -0.23008 0.276418 0.0701379 0.958475 -887336 697040 238911 -693075 -141675 59414.3
3927.97 4074.47 817.306 -3.5042e+06 -2.06046e+06 259116 0.9407 -0.189131 -0.281626 0.306534 0.118247 0.944487 -0.145331 -0.974806 0.16921 -3.28906e+06 585477 325441 92066.7 -459507 -2.10856e+06
3978.01 4074.69 827.021 -9.48054e+06 -37359.6 344723 0.216855 -0.0233065 0.975926 0.971918 -0.0884219 -0.218076 0.0913758 0.99581 0.00347725 -478245 82493.8 -1.99838e+06 336399 216112 -9.03133e+06
4028.21 4074.42 687.228 -1.04137e+06 -459447 111682 0.696859 0.55556 -0.453587 -0.643294 0.763796 -0.0528042 0.317112 0.328587 0.889646 -684601 -165777 345062 -577390 313596 -127140
4078.22 4074.52 747.285 -3.52005e+06 -1.48732e+06 -421865 0.442012 0.21998 0.869617 0.736072 0.465123 -0.491792 -0.512663 0.857479 0.0436692 -1.60444e+06 -666022 -805197 -802290 -348961 -3.02251e+06
4128.45 4074.3 657.297 -3.6677e+06 -2.57656e+06 -474579 0.612875 0.645138 -0.456269 -0.425359 0.755981 0.497556 0.665923 -0.110861 0.737737 -2.05428e+06 -586602 1.33777e+06 -3.00486e+06 149271 -1.6597e+06
4178.45 4074.28 617.403 -7.97532e+06 -6.72668e+06 -911462 0.903508 -0.251039 -0.347352 0.202379 0.964344 -0.170538 0.377778 0.0837859 0.922097 -6.91605e+06 467277 2.41759e+06 -6.76455e+06 340397 -1.93286e+06
4228.58 4074.16 627.263 -6.91818e+06 -6.03845e+06 -129682 0.345945 -0.300701 0.888764 0.234121 0.944954 0.228583 -0.908575 0.129001 0.397303 -1.26599e+06 -601035 -2.40343e+06 -6.01967e+06 537949 -5.80065e+06
4278.62 4074.28 487.572 -5.45926e+06 -5.2508e+06 480236 -0.426423 0.843486 0.326643 0.803749 0.518993 -0.290919 -0.414911 0.138485 -0.899261 -4.3021e+06 -254320 2.16736e+06 -5.2892e+06 -771143 -638521
4328.58 4074.33 447.691 -6.31585e+06 -5.00056e+06 -27461.8 -0.536666 0.824544 0.179213 0.816619 0.561 -0.135691 -0.212421 0.0735285 -0.974408 -5.15498e+06 504348 1.15586e+06 -5.8679e+06 -550666 -320993
4378.58 4074.45 457.846 -4.5957e+06 -1.56879e+06 -438382 0.151427 -0.467558 0.870896 -0.398085 0.777601 0.486688 -0.904764 -0.420388 -0.0683779 -712846 644260 -329248 -2.03073e+06 1.26504e+06 -3.85929e+06
4428.54 4074.41 417.965 -3.20418e+06 -560284 10679.3 0.71085 0.330681 -0.62076 0.472394 0.429418 0.769704 0.521091 -0.840387 0.14904 -1.74123e+06 -871521 1.21101e+06 -446150 471208 -1.56641e+06
4478.55 4074.3 377.869 -1.21825e+06 62790.4 83268.5 0.619756 -0.0915826 0.779433 0.683341 -0.425435 -0.593338 0.385937 0.900343 -0.201083 -426205 79826.3 -620408 68645.7 87736.7 -714636
4528.54 4074.37 137.662 -1.69927e+07 -1.63887e+07 -7.91266e+06 0.801658 0.394379 -0.449233 -0.340167 0.918919 0.199684 0.49156 -0.00726406 0.870813 -1.47288e+07 -221199 3.84574e+06 -1.64822e+07 53378.5 -1.00831e+07
4578.59 4074.45 148.025 -2.55822e+06 -1.4958e+06 -166533 -0.142048 0.989795 -0.0113652 0.94106 0.131475 -0.311642 -0.306968 -0.0549634 -0.950131 -1.39198e+06 171802 385979 -2.53263e+06 81369.1 -295942
4628.65 4074.82 158.262 -1.12236e+07 -3.37281e+06 -1.61441e+06 0.636212 -0.426448 0.642944 -0.114713 0.771803 0.625429 -0.762938 -0.47166 0.442111 -5.52702e+06 2.76276e+06 -3.80447e+06 -4.40936e+06 1.78587e+06 -6.27444e+06
4678.33 4074.9 167.588 -3.25345e+06 -2.89397e+06 -145982 0.95178 0.206252 0.227101 -0.224496 -0.0362637 0.9738 0.209084 -0.977827 0.0117878 -3.09948e+06 -632387 -70927.2 -281787 -48512.2 -2.91213e+06
4728.41 4074.31 78.2351 -5.28465e+06 -2.36483e+06 -1.18073e+06 -0.0788884 -0.343725 0.935751 0.865393 0.442339 0.235439 -0.494845 0.828366 0.262561 -2.09305e+06 -564549 61695 -1.89728e+06 1.19667e+06 -4.83988e+06
4778.28 4074.24 37.8567 -1.84344e+06 -417932 161319 0.985241 0.0684857 0.156877 -0.15773 0.719258 0.676601 -0.0664978 -0.691359 0.719445 -1.79911e+06 -69555.8 -248042 -147749 -303432 -153194
4827.83 4074.18 47.8825 -1.13396e+07 -7.01999e+06 -842216 0.705093 -0.278796 0.65201 -0.291265 0.724462 0.624755 -0.646536 -0.630418 0.429609 -6.58516e+06 3.36713e+06 -3.70178e+06 -4.90053e+06 -887930 -7.71615e+06
4877.9 4074.37 57.7816 -3.58564e+07 -3.04332e+07 -2.75276e+07 0.13051 -0.035627 0.990807 0.935834 -0.325571 -0.134975 0.327387 0.944846 -0.00914927 -3.02142e+07 924018 -709975 -2.78462e+07 166317 -3.57569e+07
4927.87 4074.38 67.8689 -2.56644e+07 -1.91211e+07 -1.86428e+07 -0.161997 0.792894 -0.587432 0.680563 0.520838 0.515327 0.714557 -0.316302 -0.623988 -1.90486e+07 732365 -835924 -2.31869e+07 3.14206e+06 -2.11928e+07
77.8252 4124.42 -3.64942 -4.78042e+07 -4.50159e+07 -3.99249e+07 0.526721 0.161038 0.834644 0.640941 0.569722 -0.514404 -0.558354 0.805905 0.196869 -4.42023e+07 -2.52739e+06 -1.78542e+06 -4.17817e+07 432967 -4.6761e+07
127.818 4124.31 -28.5929 -5.80511e+07 -5.04201e+07 -4.51263e+07 0.105247 -0.46838 0.877236 0.849459 0.501 0.165583 -0.517051 0.727749 0.450598 -4.90894e+07 -1.61577e+06 -1.93789e+06 -4.92905e+07 4.87136e+06 -5.52176e+07
177.637 4124.33 -3.58161 -8.63817e+07 -6.76115e+07 -6.42192e+07 0.645769 -0.276553 0.711689 0.090542 0.953259 0.288269 -0.758146 -0.121717 0.640625 -7.34892e+07 3.66521e+06 -1.02741e+07 -6.89968e+07 3.42985e+06 -7.57264e+07
227.544 4124.34 -28.7276 -5.76931e+07 -5.49458e+07 -4.92029e+07 -0.233194 -0.431707 0.871349 0.970709 -0.156631 0.182183 0.0578306 0.888311 0.455587 -5.5076e+07 18457.1 709530 -5.09261e+07 3.35762e+06 -5.58397e+07
278.638 4124.28 -3.06919 -3.04222e+07 -1.67044e+07 -861241 -0.354459 -0.096691 0.930059 0.0752003 0.98847 0.131424 -0.932043 0.116525 -0.343101 -4.66492e+06 -2.19082e+06 9.58873e+06 -1.66176e+07 600208 -2.67054e+07
327.483 4124.19 -27.8632 170515 170515 170515 1 0 0 0 1 0 0 0 1 170515 0 0 170515 0 170515
377.118 4124.22 -3.07554 -6.14217e+06 -4.53452e+06 116863 -0.377068 0.919743 0.109051 0.821181 0.277539 0.498632 0.428348 0.277568 -0.859927 -3.90965e+06 1.11057e+06 -1.64722e+06 -5.53611e+06 -1.27148e+06 -1.11406e+06
427.279 4124.4 -28.3149 -3.45444e+06 -2.04508e+06 -39414.3 0.672904 0.589411 -0.446984 -0.651502 0.758403 0.0192696 0.350352 0.278244 0.894334 -2.43705e+06 -363457 1.05234e+06 -2.37942e+06 870404 -722465
477.037 4124.41 -3.24697 -9.94271e+06 -8.98014e+06 -5.27872e+06 0.862262 -0.324375 0.388953 0.377576 0.923565 -0.0668159 -0.33755 0.204472 0.918831 -9.27407e+06 13755.7 -1.47083e+06 -8.92667e+06 816850 -6.00084e+06
526.846 4124.38 21.4466 -689481 59891.5 242822 0.541286 -0.245794 0.804111 0.273216 0.955842 0.108259 -0.795212 0.161097 0.584538 -43989.1 76265.6 -411199 19365.8 165336 -362144
576.715 4124.25 146.129 -4.75007e+07 -3.08018e+07 -2.43241e+07 0.0404996 0.998721 -0.0302753 0.99649 -0.0381502 0.0745161 0.0732657 -0.0331869 -0.99676 -3.07944e+07 -691184 -452584 -4.74509e+07 719197 -2.43813e+07
626.953 4124.27 271.115 -3.10354e+06 -866640 120342 -0.485487 -0.138994 0.863124 -0.0509281 0.9901 0.130796 -0.872759 0.0195423 -0.48776 -642080 -167779 1.3575e+06 -909478 258951 -2.29828e+06
677.013 4124.21 296.294 -1.10019e+06 -475347 80364.4 0.986565 -0.044685 0.157137 -0.00983837 0.943868 0.330176 -0.163071 -0.327286 0.930748 -1.06874e+06 57204.8 -181212 -417069 -164894 -9367.62
726.942 4124.33 371.1 -1.9991e+06 -966295 -400291 -0.048981 -0.195729 0.979434 0.859676 -0.507487 -0.0584237 0.508486 0.839135 0.193121 -822428 231605 105128 -607312 289715 -1.93594e+06
776.996 4124.33 396.034 -2.55029e+06 -512902 -20600.2 0.853719 0.34677 -0.388477 -0.463193 0.846575 -0.262227 0.237943 0.403808 0.883358 -1.96995e+06 -555856 779178 -677622 450070 -436220
827.036 4124.3 421.094 -4.47866e+06 -3.29802e+06 -442.377 0.986032 0.0953503 -0.136563 -0.103179 0.993332 -0.0514279 0.130749 0.0648 0.989296 -4.38953e+06 -83062.5 585519 -3.29491e+06 226769 -92680.3
877.104 4124.3 446.193 -5.68242e+06 -1.39262e+06 288965 -0.23666 0.971547 -0.00938901 0.967821 0.23488 -0.0903015 -0.0855269 -0.0304577 -0.99587 -1.62058e+06 990720 133695 -5.44022e+06 90136.5 274727
927.04 4124.32 420.998 -1.37525e+07 -1.36783e+07 -6.79545e+06 0.970835 -0.0925847 0.221151 0.101702 0.994357 -0.030176 -0.217109 0.0517873 0.974773 -1.34238e+07 -70716.4 -1.47256e+06 -1.36604e+07 348970 -7.14197e+06
977.124 4124.38 496.001 -5.84299e+06 -4.94842e+06 -204032 -0.062943 0.963541 -0.260053 -0.325539 0.226496 0.918 0.943431 0.142439 0.299414 -729162 691812 1.32553e+06 -5.68269e+06 426495 -4.58359e+06
1027.06 4124.34 470.996 -7.72623e+06 -7.39052e+06 -990942 0.344163 0.930454 -0.125727 0.936449 -0.330481 0.117666 0.0679327 -0.158233 -0.985062 -7.40075e+06 -176294 -413720 -7.52093e+06 1.03677e+06 -1.18601e+06
1077.27 4124.66 546.095 -7.55924e+06 -102022 143540 -0.174957 -0.523465 0.833891 0.443616 0.714202 0.541406 -0.878974 0.46465 0.107263 -140566 -783251 1.06482e+06 -2.0924e+06 3.26741e+06 -5.28476e+06
1127.11 4124.36 520.969 -3.64529e+06 -2.00438e+06 -905021 0.643031 0.765666 -0.0163182 0.673137 -0.554904 0.488844 0.365236 -0.325327 -0.872218 -2.53623e+06 -938521 -333001 -2.85e+06 332452 -1.16846e+06
1176.92 4124.21 595.869 -3.8268e+06 -1.78532e+06 -702244 0.587287 0.517116 0.622644 -0.391431 0.854803 -0.340725 -0.708432 -0.0436186 0.70443 -1.94587e+06 -586522 -1.28701e+06 -2.32917e+06 -690594 -2.03933e+06
1227.09 4124.29 620.976 -2.64184e+06 -1.2659e+06 -53605.8 0.123065 -0.238692 0.963266 -0.472672 0.839376 0.268381 -0.872603 -0.488337 -0.00952575 -363655 557008 -153032 -1.0552e+06 322001 -2.5425e+06
1277.29 4124.34 596.024 -2.27891e+06 -1.16232e+06 -98004.1 0.268228 0.95409 0.133291 0.958611 -0.250624 -0.135101 -0.0954928 0.164012 -0.981825 -1.23295e+06 -302420 59866.3 -2.15011e+06 -313387 -156178
1327.3 4124.31 621.044 -4.0252e+06 -2.41644e+06 120987 0.36134 0.887315 0.28654 0.898607 -0.413403 0.146983 0.248877 0.204376 -0.946726 -2.46932e+06 -386738 -764433 -3.57707e+06 -899991 -274255
1377.14 4123.96 695.847 -3.38903e+06 -1.85922e+06 427703 0.225033 0.132767 0.965263 0.941297 -0.285472 -0.180181 0.251634 0.949146 -0.189214 -1.79188e+06 500497 -441185 174054 -606764 -3.20272e+06
1427.33 4124.28 670.92 -5.25518e+06 -4.98567e+06 262397 0.889558 -0.45063 0.0749548 0.397618 0.844562 0.35863 -0.224914 -0.289219 0.930466 -4.93346e+06 449417 -1.11626e+06 -4.60141e+06 -1.4032e+06 -443585
1477.33 4124.29 695.856 -5.80251e+06 -4.42641e+06 -414063 0.466812 0.747864 0.472003 0.83995 -0.541942 0.0279664 0.276713 0.383404 -0.881153 -4.41905e+06 -54730.7 -1.28152e+06 -4.60625e+06 -1.84128e+06 -1.61768e+06
1527.32 4124.26 720.756 -1.03762e+07 -9.67684e+06 -6.15462e+06 0.116914 0.601852 0.790003 0.952925 -0.292056 0.0814729 0.27976 0.743288 -0.607665 -9.41073e+06 683211 -663368 -7.9842e+06 -1.92338e+06 -8.81268e+06
1577.38 4124.28 745.71 -2.25459e+06 -1.67356e+06 -116166 -0.488319 0.856549 0.166935 0.252611 -0.0443597 0.96655 0.835303 0.514155 -0.194712 -725467 911890 -205937 -1.68814e+06 -238994 -1.63071e+06
1627.49 4124.32 770.676 -3.45381e+06 -2.4131e+06 -573964 0.725585 0.437597 0.53107 -0.299154 0.895603 -0.329245 -0.619704 0.0800236 0.780745 -2.25472e+06 -421646 -1.29086e+06 -2.60061e+06 -126951 -1.58555e+06
1677.52 4124.32 745.68 -1.07215e+07 -6.87735e+06 -5.42415e+06 -0.347927 -0.00824349 0.937485 -0.562281 0.80199 -0.201626 -0.750191 -0.597281 -0.283669 -6.52486e+06 640120 1.56313e+06 -6.35919e+06 275925 -1.0139e+07
1727.63 4124.28 720.79 -5.43673e+06 -2.02127e+06 -932831 -0.0845563 -0.147429 0.985452 0.138846 0.977602 0.158168 -0.986698 0.1502 -0.0621925 -986016 -203886 351389 -2.07095e+06 486044 -5.33386e+06
1777.66 4124.29 696.07 -5.94591e+06 -1.81364e+06 -127825 0.966146 -0.204251 -0.157618 0.172976 0.0595446 0.983125 -0.191418 -0.977106 0.0928592 -5.60909e+06 1.13075e+06 599305 -376523 -285992 -1.90176e+06
1827.61 4124.77 770.202 -9.63361e+06 -6.8608e+06 -333007 -0.328723 0.391249 0.859573 0.893778 -0.165176 0.416986 0.305126 0.90534 -0.295392 -6.55267e+06 2.15988e+06 195127 -1.9348e+06 -2.67825e+06 -8.33994e+06
1877.7 4124.19 646.706 -1.74922e+07 -3.9437e+06 -52897.2 0.332843 0.938903 0.0876187 0.936634 -0.339936 0.0846159 0.109231 0.0539028 -0.992554 -5.39825e+06 -4.21111e+06 -816951 -1.58759e+07 -1.32274e+06 -214637
1927.56 4124.18 521.03 -2.68335e+06 -905029 226647 0.950649 0.219358 -0.219427 -0.140564 0.934968 0.325693 0.276601 -0.278776 0.919661 -2.42557e+06 -458100 658828 -902648 -204543 -33507.7
1977.85 4124.18 745.474 -7.02208e+06 -1.94812e+06 -197986 -0.387441 -0.00106985 0.921894 0.916635 -0.107111 0.385106 0.0983333 0.994246 0.04248 -2.69285e+06 169003 1.81962e+06 -218073 78922.2 -6.25726e+06
2027.82 4123.61 559.613 -1.35908e+07 -5.98252e+06 -1.72463e+06 0.705465 0.204432 -0.678621 0.58604 0.370231 0.720754 0.398591 -0.906166 0.14138 -9.09253e+06 -2.63516e+06 3.88234e+06 -2.80418e+06 510010 -9.40121e+06
2077.77 4122.48 608.253 -1.7306e+07 -4.0096e+06 -2.7034e+06 0.486172 -0.137239 0.863019 0.855961 0.27367 -0.438676 -0.175979 0.951982 0.250522 -7.11192e+06 668336 -5.63644e+06 -3.07626e+06 1.88635e+06 -1.38308e+07
2128.88 4124.01 459.231 -2.02246e+07 -1.12612e+07 -714366 -0.253459 0.400007 0.880768 -0.541571 0.695756 -0.471831 -0.801536 -0.596588 0.0402866 -5.06112e+06 5.95212e+06 1.66039e+06 -8.9416e+06 -3.41139e+06 -1.81974e+07
2178.38 4125.42 408.895 -3.7453e+08 -3.57382e+08 -3.48674e+08 0.89365 -0.35273 0.277437 -0.308393 -0.0335837 0.950666 -0.326011 -0.935122 -0.138792 -3.70151e+08 8.06023e+06 -3.85756e+06 -3.51901e+08 2.80836e+06 -3.58534e+08
2226.89 4123.44 358.484 -4.31333e+08 -4.09424e+08 -4.01654e+08 0.777622 0.508555 0.369697 -0.422068 -0.0135815 0.906462 0.466007 -0.860923 0.204083 -4.20985e+08 -1.17812e+07 -5.55968e+06 -4.09332e+08 -5.48418e+06 -4.12094e+08
2279.63 4124.8 208.485 -2.30819e+08 -2.01235e+08 -1.51482e+08 0.720096 -0.375033 0.583791 -0.174569 0.716369 0.67553 -0.671556 -0.588359 0.450385 -1.94137e+08 2.76476e+07 -2.74849e+07 -1.88173e+08 -6.70668e+06 -2.01225e+08
2329.92 4122.82 158.514 -3.96742e+07 -1.75593e+07 -3.79416e+06 0.264425 0.767609 0.583829 -0.65493 -0.301445 0.692963 0.707917 -0.565604 0.42302 -1.22072e+07 -1.00003e+07 708092 -2.61864e+07 -1.32043e+07 -2.26341e+07
2376.27 4123.95 8.19208 -7.97566e+08 -7.68524e+08 -7.58246e+08 0.978177 0.207385 -0.0127248 -0.202088 0.963849 0.173653 0.0482777 -0.167291 0.984725 -7.96289e+08 -5.97447e+06 850126 -7.69486e+08 -1.61657e+06 -7.58562e+08
2427.16 4116.19 -43.4021 -2.19254e+07 -1.40945e+07 323897 0.373638 0.842095 0.388934 -0.312381 -0.280574 0.907577 0.873392 -0.460601 0.158221 -4.18921e+06 -8.26423e+06 854477 -1.65887e+07 -3.61554e+06 -1.49182e+07
2478.63 4118.45 -144.999 -2.61526e+07 -1.69992e+07 -8.72181e+06 0.389709 0.721641 0.572155 -0.403188 -0.424877 0.810506 0.827989 -0.546547 0.125379 -1.27146e+07 -6.32001e+06 -1.18168e+06 -1.92934e+07 -4.34658e+06 -1.98655e+07
2528.62 4121.15 -174.697 -1.17137e+09 -1.14957e+09 -1.14042e+09 -0.558948 0.351053 0.751225 0.770013 0.555891 0.313155 -0.307665 0.75349 -0.581029 -1.15551e+09 2.15878e+06 1.07905e+07 -1.14706e+09 -9.75377e+06 -1.15879e+09
2578.91 4121.41 -133.846 -5.86338e+08 -5.62713e+08 -5.49864e+08 0.679835 -0.480885 -0.553692 0.717697 0.281023 0.637132 -0.150787 -0.830528 0.536178 -5.7334e+08 9.33269e+06 7.85423e+06 -5.59314e+08 -1.20121e+07 -5.66262e+08
2628.3 4123.92 -142.267 -4.48194e+08 -4.21116e+08 -4.14421e+08 0.697001 -0.212452 -0.684875 0.706385 0.367695 0.604831 0.123327 -0.905353 0.406357 -4.34169e+08 3.26207e+06 1.32611e+07 -4.16851e+08 -6.40291e+06 -4.32711e+08
2678.39 4123.78 -52.0996 -2.17968e+08 -1.97712e+08 -1.83579e+08 0.476189 0.637484 -0.605688 -0.610899 0.735265 0.293577 0.632492 0.230216 0.739564 -1.96652e+08 -4.09108e+06 1.24534e+07 -2.05195e+08 1.02276e+07 -1.97413e+08
2728.3 4124.15 -11.8712 -2.44475e+08 -2.06786e+08 -1.94185e+08 0.70019 0.578636 -0.418228 0.190098 0.413546 0.890417 0.688184 -0.702965 0.179563 -2.19296e+08 -2.1366e+07 1.25941e+07 -2.13178e+08 7.53039e+06 -2.12972e+08
2778.25 4124.11 28.0712 -2.53821e+08 -2.19812e+08 -1.95887e+08 -0.628112 -0.22405 0.745169 0.544596 0.557429 0.626648 -0.55578 0.799421 -0.228111 -2.25839e+08 -1.54162e+07 1.89508e+07 -2.06229e+08 1.31477e+06 -2.37451e+08
2828.02 4123.77 67.7034 -2.56353e+08 -2.4245e+08 -2.17186e+08 -0.556813 0.0230252 0.830319 0.829001 0.0781254 0.553763 -0.0521185 0.996678 -0.0625892 -2.46692e+08 -1.13412e+06 6.51008e+06 -2.17361e+08 -1.84181e+06 -2.51936e+08
2877.97 4122.86 107.028 -2.86266e+08 -2.62587e+08 -2.48318e+08 -0.284486 0.326117 0.901507 0.945745 -0.0584873 0.319603 0.156955 0.943518 -0.291784 -2.64152e+08 4.30994e+06 5.41937e+06 -2.52403e+08 -1.08899e+07 -2.80617e+08
2928.68 4122.05 146.628 -5.00169e+08 -4.73977e+08 -4.68249e+08 -0.426724 0.398286 0.811958 0.899164 0.283149 0.333663 -0.0970117 0.872465 -0.47895 -4.78692e+08 3.9667e+06 9.34113e+06 -4.73772e+08 -1.08638e+07 -4.8993e+08
2979.12 4122.12 186.11 -5.27258e+08 -5.07664e+08 -4.91768e+08 -0.536209 0.43898 0.720955 0.827166 0.10312 0.552415 0.168154 0.89256 -0.418403 -5.12848e+08 6.99788e+06 6.4562e+06 -4.98776e+08 -1.21375e+07 -5.15065e+08
3029 4122.46 225.886 -2.73717e+08 -2.42874e+08 -2.35932e+08 -0.371358 0.544348 0.752182 0.832583 -0.163348 0.529266 0.410972 0.822802 -0.392554 -2.45955e+08 8.58222e+06 7.49547e+06 -2.47313e+08 -1.48708e+07 -2.59254e+08
3079.3 4121.91 266.353 -3.36828e+08 -3.08126e+08 -3.00012e+08 -0.420192 0.626133 0.656808 0.889431 0.140714 0.43487 0.179864 0.766914 -0.616029 -3.12931e+08 8.67066e+06 7.02231e+06 -3.14606e+08 -1.56371e+07 -3.17429e+08
3128.74 4124.06 257.449 -4.0535e+08 -3.74917e+08 -3.7334e+08 0.751376 -0.233156 -0.617311 0.610019 0.602141 0.515075 0.251616 -0.763586 0.594664 -3.91999e+08 5.02873e+06 1.4352e+07 -3.75652e+08 -5.09609e+06 -3.85957e+08
3178.9 4123.44 347.966 -3.79649e+08 -3.56256e+08 -3.47022e+08 0.812658 -0.473515 -0.339662 0.482075 0.218796 0.84837 -0.327399 -0.853177 0.406076 -3.70715e+08 1.1581e+07 5.22931e+06 -3.54779e+08 -6.96159e+06 -3.57432e+08
3228.43 4124.19 388.194 -3.37798e+08 -3.16702e+08 -3.1112e+08 0.841102 -0.321776 -0.43475 0.32277 -0.346373 0.880821 -0.434013 -0.881184 -0.187476 -3.30575e+08 7.84421e+06 8.1681e+06 -3.14552e+08 -2.0289e+06 -3.20493e+08
3277.92 4124.19 428.954 -2.15077e+08 -1.99129e+08 -1.85084e+08 0.79491 -0.0801959 -0.601404 0.317535 0.899626 0.299741 0.517001 -0.429234 0.740586 -2.05452e+08 -2.10004e+06 1.30015e+07 -1.96644e+08 -5.23372e+06 -1.97194e+08
3327.44 4124.14 419.524 -4.91748e+07 -4.13328e+07 -2.02577e+07 0.0098176 0.988709 0.149528 0.997274 0.00125496 -0.0737764 -0.073131 0.149845 -0.986001 -4.12209e+07 -307068 1.50816e+06 -4.85255e+07 -4.27315e+06 -2.10189e+07
3377.36 4124.28 409.235 -9.0787e+06 -2.85628e+06 55088.8 -0.0164587 0.99978 0.0129669 0.991555 0.014652 0.128858 0.12864 0.0149782 -0.991578 -2.80979e+06 108000 -370036 -9.07532e+06 -123908 5211.31
3427.61 4124.4 398.716 -102298 136661 238121 0.714823 0.691602 0.103516 -0.419358 0.305484 0.854879 0.559614 -0.654497 0.508395 46333.6 -155296 11184.1 65826 -50867.6 160324
3477.51 4125.08 540.283 119927 119927 119927 1 0 0 0 1 0 0 0 1 119927 0 0 119927 0 119927
3527.64 4124.66 428.894 -1.19094e+07 -4.04553e+06 -48514.8 0.967529 0.0442819 0.248851 0.0953428 0.847867 -0.521566 -0.234089 0.528356 0.816114 -1.1188e+07 -831278 -2.65699e+06 -2.94514e+06 1.63685e+06 -1.87033e+06
3577.66 4124.7 469.067 -4.92753e+06 -3.74872e+06 19215.2 0.719265 0.691519 -0.0667743 0.598983 -0.568568 0.563871 0.351962 -0.445569 -0.823159 -3.89181e+06 -1.17722e+06 -1.03503e+06 -3.56437e+06 1.43641e+06 -1.20086e+06
3627.78 4124.66 509.269 -2.18139e+07 -8.88942e+06 -134854 0.655372 0.750602 -0.0841657 0.681669 -0.539802 0.493904 0.325293 -0.381064 -0.865434 -1.35143e+07 -7.44303e+06 -1.75167e+06 -1.48999e+07 3.70363e+06 -2.42402e+06
3677.87 4124.41 498.52 -3.74243e+06 -2.65097e+06 -13063.5 0.943854 -0.141789 0.298387 0.267901 0.857012 -0.440181 -0.193308 0.495405 0.84688 -3.52473e+06 -106553 -739238 -2.0255e+06 1.15291e+06 -856226
3727.76 4124.88 787.774 -5.69455e+06 27168.6 117260 0.688601 0.176992 -0.703208 -0.478849 0.83923 -0.257675 0.544548 0.514166 0.662647 -2.6592e+06 -672120 2.80314e+06 -128253 742832 -2.76268e+06
3778 4124.14 887.849 -107633 116233 170992 -0.297604 -0.0730154 0.951893 0.763862 0.579877 0.283297 -0.572666 0.811425 -0.1168 114363 -30309.8 67080.9 151093 10369.5 -85865.3
